Area/1172 GDP/9350.5390625
Area/2735 GDP/23678.171875
Area/4353 GDP/14.100838661193848
Area/2863 GDP/10328.412109375
Area/1716 GDP/10000.0
Area/843 GDP/200.98318481445312
Area/3841 GDP/8616.912109375
Area/5035 GDP/5.45198392868042
Area/2709 GDP/290.1257019042969
Area/4129 GDP/1776.71142578125
Area/2654 GDP/10161.4404296875
Area/49 GDP/11272.8203125
Area/3692 GDP/1077.9189453125
Area/4121 GDP/24566.14453125
Area/2136 GDP/10000.0
Area/3253 GDP/36256.05859375
Area/2197 GDP/42085.7421875
Area/392 GDP/13039.865234375
Area/2935 GDP/1057.2371826171875
Area/4220 GDP/17499.32421875
Area/4558 GDP/14530.7822265625
Area/2407 GDP/10791.22265625
Area/2544 GDP/10010.8212890625
Area/2076 GDP/8132.619140625
Area/2661 GDP/10799.09765625
Area/252 GDP/4562.35595703125
Area/811 GDP/726.2693481445312
Area/1806 GDP/24123.21875
Area/1329 GDP/14443.2431640625
Area/1160 GDP/416.38031005859375
Area/990 GDP/99.30398559570312
Area/2200 GDP/38683.86328125
Area/4669 GDP/5.409524440765381
Area/3487 GDP/10000.0
Area/1910 GDP/11033.654296875
Area/1273 GDP/134.2385711669922
Area/4046 GDP/14151.03125
Area/1361 GDP/3259.33251953125
Area/1534 GDP/34738.5625
Area/2691 GDP/31409.376953125
Area/3037 GDP/31758.501953125
Area/364 GDP/26951.61328125
Area/3101 GDP/1057.2371826171875
Area/4856 GDP/5.409524440765381
Area/1481 GDP/18746.607421875
Area/1985 GDP/10099.443359375
Area/3950 GDP/9561.50390625
Area/1883 GDP/10000.0
Area/1927 GDP/10310.9921875
Area/2774 GDP/5058.17041015625
Area/3933 GDP/5.409524440765381
Area/2096 GDP/10490.8583984375
Area/3241 GDP/10000.0
Area/4952 GDP/5.409524440765381
Area/3796 GDP/12506.98828125
Area/4618 GDP/5.409524440765381
Area/583 GDP/29620.431640625
Area/804 GDP/9100.033203125
Area/917 GDP/100.64434051513672
Area/2964 GDP/11969.7802734375
Area/5000 GDP/5.409524440765381
Area/4401 GDP/27951.740234375
Area/1792 GDP/10000.0
Area/5289 GDP/14.844989776611328
Area/1933 GDP/43201.90625
Area/1362 GDP/34093.03125
Area/1466 GDP/10000.0
Area/5173 GDP/5.409524440765381
Area/3700 GDP/15730.2392578125
Area/61 GDP/3766.954833984375
Area/4392 GDP/3953.33203125
Area/4069 GDP/33631.0625
Area/5107 GDP/5.409524440765381
Area/105 GDP/3065.693603515625
Area/4084 GDP/17909.740234375
Area/3587 GDP/10085.0830078125
Area/3177 GDP/10941.314453125
Area/952 GDP/3245.81640625
Area/4239 GDP/30386.4765625
Area/2833 GDP/10000.0
Area/1828 GDP/9981.181640625
Area/3635 GDP/43970.734375
Area/2579 GDP/10986.0947265625
Area/2245 GDP/10449.9658203125
Area/2283 GDP/33268.03515625
Area/488 GDP/100.64434051513672
Area/2612 GDP/108.2203369140625
Area/4591 GDP/5.409524440765381
Area/119 GDP/21705.919921875
Area/2113 GDP/22790.640625
Area/2042 GDP/49248.25390625
Area/2530 GDP/8586.2236328125
Area/309 GDP/8906.169921875
Area/4019 GDP/6.750304222106934
Area/898 GDP/6204.87353515625
Area/2134 GDP/10000.0
Area/2995 GDP/10096.525390625
Area/4534 GDP/5.409524440765381
Area/1738 GDP/854.9025268554688
Area/1867 GDP/19990.53125
Area/4026 GDP/14.579853057861328
Area/3642 GDP/878.9127807617188
Area/2195 GDP/108.2203369140625
Area/2966 GDP/7394.2451171875
Area/5157 GDP/485.75189208984375
Area/4145 GDP/24079.001953125
Area/4468 GDP/10029.3447265625
Area/2820 GDP/10074.5986328125
Area/1712 GDP/10000.0
Area/1005 GDP/5228.4306640625
Area/1073 GDP/100.64434051513672
Area/1351 GDP/15779.8427734375
Area/3106 GDP/1057.2371826171875
Area/263 GDP/33314.29296875
Area/3080 GDP/10156.259765625
Area/838 GDP/39146.66015625
Area/2821 GDP/10652.63671875
Area/1993 GDP/5117.62109375
Area/4016 GDP/5.409524440765381
Area/4336 GDP/5.409524440765381
Area/2471 GDP/10000.0
Area/2142 GDP/10056.03515625
Area/3123 GDP/16313.7587890625
Area/3705 GDP/5140.9345703125
Area/3245 GDP/10173.251953125
Area/2276 GDP/108.2203369140625
Area/4801 GDP/248.44573974609375
Area/3451 GDP/45980.63671875
Area/4922 GDP/5.409524440765381
Area/4617 GDP/5.409524440765381
Area/3963 GDP/46508.58203125
Area/4101 GDP/5346.15771484375
Area/2737 GDP/10360.412109375
Area/2133 GDP/10000.0
Area/2317 GDP/10000.0
Area/1369 GDP/10000.0
Area/4288 GDP/9624.576171875
Area/4969 GDP/6654.59033203125
Area/1861 GDP/111.15757751464844
Area/1125 GDP/10000.0
Area/3845 GDP/5.409524440765381
Area/1737 GDP/25032.09375
Area/1579 GDP/1544.1505126953125
Area/685 GDP/46399.609375
Area/692 GDP/30399.150390625
Area/4267 GDP/1045.374267578125
Area/2730 GDP/36138.93359375
Area/2814 GDP/36138.93359375
Area/542 GDP/10092.771484375
Area/3552 GDP/11664.126953125
Area/4350 GDP/14.80697250366211
Area/1711 GDP/10000.0
Area/3906 GDP/10000.0
Area/2085 GDP/42165.13671875
Area/4294 GDP/46179.77734375
Area/4514 GDP/10.097063064575195
Area/2634 GDP/10000.0
Area/870 GDP/12483.0732421875
Area/3781 GDP/548.1065063476562
Area/1915 GDP/18560.41015625
Area/1008 GDP/14721.9423828125
Area/4057 GDP/2225.9287109375
Area/4378 GDP/16295.234375
Area/4314 GDP/15949.3662109375
Area/850 GDP/13579.453125
Area/4908 GDP/44453.65234375
Area/1620 GDP/47572.3515625
Area/1542 GDP/10000.0
Area/1295 GDP/10000.0
Area/4666 GDP/5.409524440765381
Area/4087 GDP/1057.2371826171875
Area/2732 GDP/10000.0
Area/1511 GDP/37848.6328125
Area/4155 GDP/36418.80859375
Area/4504 GDP/5.409524440765381
Area/975 GDP/32911.28515625
Area/285 GDP/10000.0
Area/2734 GDP/15688.13671875
Area/4984 GDP/17221.244140625
Area/1280 GDP/40015.53125
Area/1085 GDP/11806.263671875
Area/3904 GDP/10000.0
Area/656 GDP/5298.59423828125
Area/2496 GDP/10220.5048828125
Area/1505 GDP/15232.583984375
Area/2092 GDP/11434.751953125
Area/4435 GDP/14.844989776611328
Area/5049 GDP/9574.1630859375
Area/514 GDP/10000.0
Area/2148 GDP/10000.0
Area/125 GDP/2990.931884765625
Area/2849 GDP/1057.2371826171875
Area/3860 GDP/14.844989776611328
Area/3118 GDP/32022.4765625
Area/472 GDP/12699.138671875
Area/2211 GDP/22193.751953125
Area/1671 GDP/21309.5546875
Area/3462 GDP/22477.763671875
Area/5088 GDP/5.409524440765381
Area/1783 GDP/530.4219970703125
Area/1350 GDP/15779.8427734375
Area/1324 GDP/12194.2568359375
Area/762 GDP/187.22401428222656
Area/2637 GDP/10000.0
Area/4426 GDP/5.409524440765381
Area/3558 GDP/7009.8828125
Area/845 GDP/12114.73046875
Area/1642 GDP/10603.1455078125
Area/2759 GDP/10077.8251953125
Area/1860 GDP/22514.02734375
Area/873 GDP/10000.0
Area/536 GDP/34941.7421875
Area/5235 GDP/16411.376953125
Area/351 GDP/10000.0
Area/2235 GDP/10000.0
Area/4277 GDP/5.409524440765381
Area/3499 GDP/10000.0
Area/2104 GDP/20369.048828125
Area/317 GDP/5296.251953125
Area/2841 GDP/10757.71484375
Area/2987 GDP/10000.0
Area/5003 GDP/5.409524440765381
Area/1753 GDP/10999.3740234375
Area/2777 GDP/9221.953125
Area/1042 GDP/10000.0
Area/800 GDP/42793.3984375
Area/3505 GDP/10060.685546875
Area/272 GDP/24876.263671875
Area/3626 GDP/151.40625
Area/3863 GDP/873.9384765625
Area/64 GDP/28013.357421875
Area/3234 GDP/36138.93359375
Area/510 GDP/187.22401428222656
Area/4667 GDP/5.409524440765381
Area/3476 GDP/47035.09765625
Area/3953 GDP/3786.6123046875
Area/513 GDP/37433.40234375
Area/5196 GDP/5.409524440765381
Area/2975 GDP/10000.0
Area/1586 GDP/21341.154296875
Area/935 GDP/187.22401428222656
Area/1589 GDP/2112.939208984375
Area/2214 GDP/10000.0
Area/3406 GDP/10000.0
Area/3317 GDP/36138.93359375
Area/1301 GDP/10353.9521484375
Area/2627 GDP/7676.7431640625
Area/3370 GDP/32957.9609375
Area/2562 GDP/10000.0
Area/4693 GDP/5.409524440765381
Area/2755 GDP/26270.654296875
Area/357 GDP/23287.94921875
Area/525 GDP/11550.6376953125
Area/4541 GDP/328.7178039550781
Area/1222 GDP/11981.0908203125
Area/5037 GDP/3439.009521484375
Area/3219 GDP/38656.27734375
Area/2157 GDP/10052.3466796875
Area/1257 GDP/15881.5966796875
Area/111 GDP/26638.8125
Area/4051 GDP/45086.8359375
Area/1636 GDP/10000.0
Area/4638 GDP/248.44573974609375
Area/3016 GDP/1057.2371826171875
Area/189 GDP/30296.685546875
Area/1219 GDP/8650.919921875
Area/3397 GDP/10000.0
Area/4147 GDP/32374.7578125
Area/3216 GDP/37288.046875
Area/4345 GDP/5.409524440765381
Area/4518 GDP/14.844989776611328
Area/854 GDP/5234.02978515625
Area/2830 GDP/10000.0
Area/4231 GDP/6900.8642578125
Area/3189 GDP/1057.2371826171875
Area/1831 GDP/18560.41015625
Area/2408 GDP/10211.0849609375
Area/2040 GDP/30595.462890625
Area/686 GDP/49315.21875
Area/4390 GDP/236.412841796875
Area/2551 GDP/10000.0
Area/757 GDP/124.30950927734375
Area/929 GDP/3659.611328125
Area/1462 GDP/10000.0
Area/2959 GDP/15230.0791015625
Area/4394 GDP/23223.37109375
Area/2532 GDP/20349.63671875
Area/3937 GDP/5.409524440765381
Area/1707 GDP/10000.0
Area/3480 GDP/10000.0
Area/4897 GDP/18295.8515625
Area/271 GDP/24876.263671875
Area/4024 GDP/14.844989776611328
Area/3026 GDP/19878.158203125
Area/1691 GDP/3741.278076171875
Area/1214 GDP/10000.0
Area/4596 GDP/7.097529411315918
Area/2472 GDP/10000.0
Area/5116 GDP/984.0481567382812
Area/2861 GDP/375.1294250488281
Area/4209 GDP/14720.658203125
Area/2449 GDP/15734.5341796875
Area/2536 GDP/1947.4666748046875
Area/5246 GDP/5.409524440765381
Area/1632 GDP/10000.0
Area/4126 GDP/2795.55517578125
Area/3092 GDP/46146.66015625
Area/924 GDP/10621.611328125
Area/4727 GDP/16665.72265625
Area/636 GDP/5445.20654296875
Area/4695 GDP/5.409524440765381
Area/4637 GDP/9297.630859375
Area/1876 GDP/10000.0
Area/4780 GDP/5.409524440765381
Area/4619 GDP/5.409524440765381
Area/1058 GDP/29783.279296875
Area/2701 GDP/32307.162109375
Area/1906 GDP/3708.70703125
Area/1092 GDP/365.12274169921875
Area/4482 GDP/10007.5625
Area/3567 GDP/10000.0
Area/2149 GDP/10000.0
Area/4099 GDP/5.409524440765381
Area/3900 GDP/10012.73828125
Area/2249 GDP/10863.1796875
Area/2146 GDP/19023.89453125
Area/3460 GDP/23527.533203125
Area/362 GDP/8046.3212890625
Area/4544 GDP/3388.3369140625
Area/4442 GDP/5.409524440765381
Area/405 GDP/107.46764373779297
Area/1944 GDP/125.9543685913086
Area/2316 GDP/10349.3115234375
Area/3615 GDP/5.777631759643555
Area/4553 GDP/14845.6982421875
Area/573 GDP/9595.40625
Area/866 GDP/32909.5546875
Area/2500 GDP/45024.87890625
Area/3479 GDP/44268.11328125
Area/120 GDP/2792.956298828125
Area/338 GDP/3027.116455078125
Area/1963 GDP/10000.0
Area/2275 GDP/108.2203369140625
Area/4715 GDP/248.44573974609375
