Area/1172 Light/15.872499465942383
Area/2964 Light/44.17499923706055
Area/5000 Light/1.6174999475479126
Area/4401 Light/11.262499809265137
Area/1792 Light/40.32500076293945
Area/5289 Light/1.9275000095367432
Area/1933 Light/31.020000457763672
Area/1362 Light/54.32500076293945
Area/1466 Light/38.775001525878906
Area/5173 Light/1.0824999809265137
Area/3700 Light/6.317500114440918
Area/61 Light/8.239999771118164
Area/4392 Light/12.729999542236328
Area/4069 Light/21.057498931884766
Area/5107 Light/0.8299999833106995
Area/105 Light/18.362499237060547
Area/4084 Light/5.555000305175781
Area/3587 Light/30.505001068115234
Area/3177 Light/28.587499618530273
Area/952 Light/21.770000457763672
Area/4239 Light/23.724998474121094
Area/2833 Light/43.42499923706055
Area/1828 Light/19.047500610351562
Area/3635 Light/24.969999313354492
Area/2579 Light/37.14500045776367
Area/2245 Light/44.464996337890625
Area/2283 Light/17.217498779296875
Area/488 Light/5.182499885559082
Area/2612 Light/7.599999904632568
Area/4591 Light/1.6575000286102295
Area/119 Light/11.497499465942383
Area/2113 Light/29.529998779296875
Area/2042 Light/71.50999450683594
Area/2530 Light/31.082500457763672
Area/309 Light/9.6875
Area/4019 Light/41.97249984741211
Area/898 Light/24.832500457763672
Area/2134 Light/50.39250183105469
Area/2995 Light/31.010000228881836
Area/4534 Light/1.0924999713897705
Area/1738 Light/43.622501373291016
Area/1867 Light/29.295001983642578
Area/4026 Light/8.239999771118164
Area/3642 Light/23.49250030517578
Area/2195 Light/15.927499771118164
Area/2966 Light/46.220001220703125
Area/5157 Light/56.869998931884766
Area/4145 Light/45.52000045776367
Area/4468 Light/5.422500133514404
Area/2820 Light/46.38999938964844
Area/1712 Light/30.607500076293945
Area/1005 Light/14.149999618530273
Area/1073 Light/11.235000610351562
Area/1351 Light/13.579999923706055
Area/3106 Light/1.7825000286102295
Area/263 Light/39.07749938964844
Area/3080 Light/44.470001220703125
Area/838 Light/11.9375
Area/2821 Light/48.75749969482422
Area/1993 Light/42.57500076293945
Area/4016 Light/5.057499885559082
Area/4336 Light/2.8324999809265137
Area/2471 Light/43.625
Area/2142 Light/36.9900016784668
Area/3123 Light/19.262500762939453
Area/3705 Light/28.03499984741211
Area/3245 Light/36.165000915527344
Area/2276 Light/11.664999961853027
Area/4801 Light/5.15749979019165
Area/3451 Light/28.517499923706055
Area/4922 Light/1.1974999904632568
Area/4617 Light/1.0550000667572021
Area/3963 Light/43.962501525878906
Area/4101 Light/16.25
Area/2737 Light/37.1775016784668
Area/2133 Light/46.397499084472656
Area/2317 Light/60.209999084472656
Area/1369 Light/23.875
Area/4288 Light/11.390000343322754
Area/4969 Light/5.904999732971191
Area/1861 Light/25.442501068115234
Area/1125 Light/31.302499771118164
Area/3845 Light/5.614999771118164
Area/1737 Light/24.975000381469727
Area/1579 Light/46.18250274658203
Area/685 Light/23.670001983642578
Area/692 Light/27.5575008392334
Area/4267 Light/29.6924991607666
Area/2730 Light/73.42749786376953
Area/2814 Light/50.834999084472656
Area/542 Light/30.514999389648438
Area/3552 Light/19.7450008392334
Area/4350 Light/19.520000457763672
Area/1711 Light/26.110000610351562
Area/3906 Light/27.5625
Area/2085 Light/28.34000015258789
Area/4294 Light/33.13999938964844
Area/4514 Light/14.862500190734863
Area/2634 Light/39.55999755859375
Area/870 Light/18.22249984741211
Area/3781 Light/7.537499904632568
Area/1915 Light/11.807499885559082
Area/1008 Light/5.715000152587891
Area/4057 Light/6.162500381469727
Area/4378 Light/31.625
Area/4314 Light/26.405000686645508
Area/850 Light/29.045000076293945
Area/4908 Light/39.28000259399414
Area/1620 Light/30.077499389648438
Area/1542 Light/45.30999755859375
Area/1295 Light/26.6924991607666
Area/4666 Light/2.9774999618530273
Area/4087 Light/10.857500076293945
Area/2732 Light/62.875
Area/1511 Light/53.17749786376953
Area/4155 Light/31.627500534057617
Area/4504 Light/2.0425000190734863
Area/975 Light/22.677499771118164
Area/285 Light/26.1299991607666
Area/2734 Light/65.20999908447266
Area/4984 Light/15.914999961853027
Area/1280 Light/33.167503356933594
Area/1085 Light/7.827499866485596
Area/3904 Light/33.11750030517578
Area/656 Light/7.359999656677246
Area/2496 Light/26.520000457763672
Area/1505 Light/16.96500015258789
Area/2092 Light/31.075000762939453
Area/4435 Light/6.189999580383301
Area/5049 Light/28.83500099182129
Area/514 Light/36.720001220703125
Area/2148 Light/53.86750030517578
Area/125 Light/11.889999389648438
Area/2849 Light/8.202500343322754
Area/3860 Light/26.342500686645508
Area/3118 Light/32.44499969482422
Area/472 Light/21.047500610351562
Area/2211 Light/113.83000183105469
Area/1671 Light/7.522500038146973
Area/3462 Light/34.79750061035156
Area/5088 Light/1.1999999284744263
Area/1783 Light/22.295000076293945
Area/1350 Light/7.3125
Area/1324 Light/16.18000030517578
Area/762 Light/13.114999771118164
Area/2637 Light/50.69499969482422
Area/4426 Light/1.9275000095367432
Area/3558 Light/27.244998931884766
Area/845 Light/8.875
Area/1642 Light/36.51250076293945
Area/2759 Light/28.93000030517578
Area/1860 Light/11.949999809265137
Area/873 Light/31.55000114440918
Area/536 Light/17.625
Area/5235 Light/6.397500038146973
Area/351 Light/38.32250213623047
Area/2235 Light/45.584999084472656
Area/4277 Light/2.375
Area/3499 Light/31.52750015258789
Area/2104 Light/17.579999923706055
Area/317 Light/12.864999771118164
Area/2841 Light/23.240001678466797
Area/2987 Light/34.44499969482422
Area/5003 Light/1.212499976158142
Area/1753 Light/22.72749900817871
Area/2777 Light/15.232500076293945
Area/1042 Light/28.667499542236328
Area/800 Light/21.389999389648438
Area/3505 Light/29.395000457763672
Area/272 Light/30.59749984741211
Area/3626 Light/9.77750015258789
Area/3863 Light/8.3125
Area/64 Light/6.430000305175781
Area/3234 Light/46.21500015258789
Area/510 Light/28.65999984741211
Area/4667 Light/2.1424999237060547
Area/3476 Light/25.427499771118164
Area/3953 Light/16.90250015258789
Area/513 Light/38.727500915527344
Area/5196 Light/0.7749999761581421
Area/2975 Light/41.11499786376953
Area/1586 Light/13.167500495910645
Area/935 Light/16.225000381469727
Area/1589 Light/21.700000762939453
Area/2214 Light/37.20750045776367
Area/3406 Light/33.88999938964844
Area/3317 Light/40.44249725341797
Area/1301 Light/34.162498474121094
Area/2627 Light/47.10000228881836
Area/3370 Light/28.042499542236328
Area/2562 Light/52.36750030517578
Area/4693 Light/1.2625000476837158
Area/2755 Light/30.607498168945312
Area/357 Light/34.77000045776367
Area/525 Light/29.360000610351562
Area/4541 Light/10.065000534057617
Area/1222 Light/26.732500076293945
Area/5037 Light/2.950000047683716
Area/3219 Light/27.19499969482422
Area/2157 Light/40.07749938964844
Area/1257 Light/17.645000457763672
Area/111 Light/6.679999828338623
Area/4051 Light/35.212501525878906
Area/1636 Light/25.317501068115234
Area/4638 Light/9.940000534057617
Area/3016 Light/4.614999771118164
Area/189 Light/26.739999771118164
Area/1219 Light/31.307498931884766
Area/3397 Light/12.147500991821289
Area/4147 Light/23.975000381469727
Area/3216 Light/34.36750030517578
Area/4345 Light/2.8500001430511475
Area/4518 Light/2.682499885559082
Area/854 Light/41.95000076293945
Area/2830 Light/27.119998931884766
Area/4231 Light/31.490001678466797
Area/3189 Light/2.054999828338623
Area/1831 Light/19.845001220703125
Area/2408 Light/33.595001220703125
Area/2040 Light/39.877498626708984
Area/686 Light/29.712499618530273
Area/4390 Light/17.479999542236328
Area/2551 Light/47.15250015258789
Area/757 Light/2.987499952316284
Area/929 Light/10.677499771118164
Area/1462 Light/40.00749969482422
Area/2959 Light/18.292499542236328
Area/4394 Light/7.747499942779541
Area/2532 Light/50.69499969482422
Area/3937 Light/34.92250061035156
Area/1707 Light/41.04499816894531
Area/3480 Light/26.967498779296875
Area/4897 Light/5.210000038146973
Area/271 Light/31.912498474121094
Area/4024 Light/40.3125
Area/3026 Light/26.082500457763672
Area/1691 Light/24.685001373291016
Area/1214 Light/21.94499969482422
Area/4596 Light/9.014999389648438
Area/2472 Light/36.48999786376953
Area/5116 Light/0.8199999928474426
Area/2861 Light/7.934999942779541
Area/4209 Light/33.22249984741211
Area/2449 Light/43.915000915527344
Area/2536 Light/20.854999542236328
Area/5246 Light/2.3424999713897705
Area/1632 Light/38.30249786376953
Area/4126 Light/31.39499855041504
Area/3092 Light/51.90749740600586
Area/924 Light/5.467499732971191
Area/4727 Light/13.704999923706055
Area/636 Light/21.259998321533203
Area/4695 Light/1.097499966621399
Area/4637 Light/10.577500343322754
Area/1876 Light/49.06500244140625
Area/4780 Light/1.0099999904632568
Area/4619 Light/1.0125000476837158
Area/1058 Light/31.072500228881836
Area/2701 Light/29.072500228881836
Area/1906 Light/39.47999954223633
Area/1092 Light/6.977499961853027
Area/4482 Light/16.4375
Area/3567 Light/34.02000427246094
Area/2149 Light/39.595001220703125
Area/4099 Light/9.09749984741211
Area/3900 Light/27.8075008392334
Area/2249 Light/28.255001068115234
Area/2146 Light/41.36000061035156
Area/3460 Light/21.15250015258789
Area/362 Light/25.634998321533203
Area/4544 Light/21.162500381469727
Area/4442 Light/2.1549999713897705
Area/405 Light/6.149999618530273
Area/1944 Light/10.427499771118164
Area/2316 Light/83.55250549316406
Area/3615 Light/4.804999828338623
Area/4553 Light/14.539999961853027
Area/573 Light/9.282500267028809
Area/866 Light/18.19499969482422
Area/2500 Light/37.31999969482422
Area/3479 Light/30.209999084472656
Area/120 Light/10.342499732971191
Area/338 Light/4.570000171661377
Area/1963 Light/43.685001373291016
Area/2275 Light/8.264999389648438
Area/4715 Light/16.885000228881836
