Area/1172 Carbon/279.45684814453125
Area/3741 Carbon/1394.0335693359375
Area/2265 Carbon/569.200439453125
Area/646 Carbon/393.3664245605469
Area/610 Carbon/894.73046875
Area/1022 Carbon/691.511962890625
Area/3496 Carbon/1331.616455078125
Area/591 Carbon/527.3143920898438
Area/4863 Carbon/0.0
Area/5222 Carbon/217.1739044189453
Area/4717 Carbon/341.5110168457031
Area/4808 Carbon/276.83837890625
Area/3559 Carbon/740.9055786132812
Area/4830 Carbon/0.0
Area/3761 Carbon/0.0
Area/1582 Carbon/268.4300842285156
Area/2468 Carbon/3351.3310546875
Area/5005 Carbon/0.0
Area/434 Carbon/1249.587158203125
Area/3668 Carbon/1513.9608154296875
Area/36 Carbon/0.0
Area/10 Carbon/286.11724853515625
Area/127 Carbon/386.961669921875
Area/612 Carbon/763.6605834960938
Area/2295 Carbon/2203.76953125
Area/1243 Carbon/170.21083068847656
Area/4343 Carbon/0.0
Area/2908 Carbon/2536.74951171875
Area/3132 Carbon/963.6367797851562
Area/2507 Carbon/703.22607421875
Area/2522 Carbon/262.5496826171875
Area/73 Carbon/210.2456512451172
Area/566 Carbon/280.5162353515625
Area/3143 Carbon/1707.066162109375
Area/65 Carbon/101.30972290039062
Area/1610 Carbon/593.64501953125
Area/970 Carbon/805.2586059570312
Area/1403 Carbon/642.8655395507812
Area/4045 Carbon/857.0562744140625
Area/3616 Carbon/437.7676086425781
Area/4030 Carbon/0.0
Area/4455 Carbon/377.4562683105469
Area/3947 Carbon/0.0
Area/2937 Carbon/0.0
Area/5209 Carbon/683.103515625
Area/4146 Carbon/463.492431640625
Area/1285 Carbon/897.9547119140625
Area/4105 Carbon/593.3213500976562
Area/1646 Carbon/1001.0343017578125
Area/1181 Carbon/336.5823059082031
Area/4461 Carbon/528.8180541992188
Area/4293 Carbon/450.6091003417969
Area/3740 Carbon/1247.810791015625
Area/817 Carbon/304.0741271972656
Area/1296 Carbon/1137.152587890625
Area/4095 Carbon/0.0
Area/1335 Carbon/282.52032470703125
Area/3388 Carbon/787.7636108398438
Area/4273 Carbon/387.3916931152344
Area/2784 Carbon/543.1287231445312
Area/695 Carbon/818.0282592773438
Area/427 Carbon/663.5516967773438
Area/4040 Carbon/393.20159912109375
Area/4247 Carbon/795.6679077148438
Area/1384 Carbon/997.4384765625
Area/5146 Carbon/248.0833282470703
Area/3665 Carbon/1292.8641357421875
Area/456 Carbon/914.7410888671875
Area/1966 Carbon/2177.266357421875
Area/4363 Carbon/0.0
Area/1019 Carbon/679.7405395507812
Area/4059 Carbon/365.9915771484375
Area/3940 Carbon/581.3750610351562
Area/2484 Carbon/5450.869140625
Area/5260 Carbon/0.0
Area/2244 Carbon/1205.2940673828125
Area/5160 Carbon/0.0
Area/199 Carbon/492.3131103515625
Area/4035 Carbon/322.9245910644531
Area/2693 Carbon/272.9161071777344
Area/625 Carbon/946.1172485351562
Area/4116 Carbon/356.2105712890625
Area/4994 Carbon/0.0
Area/660 Carbon/537.1863403320312
Area/5265 Carbon/0.0
Area/4439 Carbon/209.93130493164062
Area/2767 Carbon/0.0
Area/2239 Carbon/1578.9290771484375
Area/5211 Carbon/616.828857421875
Area/1256 Carbon/295.585205078125
Area/3303 Carbon/906.9052734375
Area/2425 Carbon/705.5359497070312
Area/739 Carbon/263.3522033691406
Area/2326 Carbon/1431.2052001953125
Area/682 Carbon/1101.5989990234375
Area/2649 Carbon/8528.3203125
Area/581 Carbon/500.1730041503906
Area/1497 Carbon/263.17706298828125
Area/795 Carbon/905.3406372070312
Area/1800 Carbon/1734.9381103515625
Area/2742 Carbon/2346.305419921875
Area/1652 Carbon/1009.7999267578125
Area/2138 Carbon/3938.860595703125
Area/4300 Carbon/666.8348999023438
Area/2251 Carbon/905.37158203125
Area/5108 Carbon/0.0
Area/2513 Carbon/443.658935546875
Area/2289 Carbon/1300.9830322265625
Area/4320 Carbon/692.9435424804688
Area/1999 Carbon/599.3966064453125
Area/900 Carbon/279.958984375
Area/3776 Carbon/220.15567016601562
Area/276 Carbon/481.36431884765625
Area/746 Carbon/693.9525146484375
Area/2253 Carbon/941.4800415039062
Area/1781 Carbon/646.256591796875
Area/3338 Carbon/1085.7728271484375
Area/3605 Carbon/0.0
Area/2313 Carbon/5245.3486328125
Area/2602 Carbon/0.0
Area/3931 Carbon/0.0
Area/2176 Carbon/764.696044921875
Area/4483 Carbon/468.2107849121094
Area/2045 Carbon/1941.3411865234375
Area/4237 Carbon/793.0430908203125
Area/4816 Carbon/429.9596252441406
Area/802 Carbon/704.8623046875
Area/327 Carbon/212.25997924804688
Area/2489 Carbon/2524.7158203125
Area/3991 Carbon/1141.2291259765625
Area/1305 Carbon/828.6209106445312
Area/5287 Carbon/92.29181671142578
Area/1677 Carbon/1109.07275390625
Area/3323 Carbon/2174.84130859375
Area/4982 Carbon/400.03485107421875
Area/3537 Carbon/650.571533203125
Area/5096 Carbon/0.0
Area/445 Carbon/661.0966186523438
Area/1286 Carbon/911.2283325195312
Area/2340 Carbon/818.9531860351562
Area/960 Carbon/980.6756591796875
Area/79 Carbon/159.14068603515625
Area/3986 Carbon/924.9824829101562
Area/2301 Carbon/3526.470703125
Area/41 Carbon/475.8862609863281
Area/4140 Carbon/400.2083435058594
Area/3523 Carbon/246.9158477783203
Area/4406 Carbon/828.5533447265625
Area/4799 Carbon/341.4627380371094
Area/4316 Carbon/538.2269287109375
Area/965 Carbon/919.7246704101562
Area/2306 Carbon/4559.77197265625
Area/3467 Carbon/704.6409912109375
Area/3912 Carbon/1135.305419921875
Area/1106 Carbon/622.249755859375
Area/5275 Carbon/0.0
Area/291 Carbon/582.7083740234375
Area/828 Carbon/569.5389404296875
Area/2805 Carbon/2964.9736328125
Area/2337 Carbon/951.0771484375
Area/5060 Carbon/221.76443481445312
Area/1689 Carbon/436.03045654296875
Area/2670 Carbon/971.5476684570312
Area/4981 Carbon/367.04974365234375
Area/43 Carbon/389.38836669921875
Area/1126 Carbon/1177.2525634765625
Area/2465 Carbon/2270.489013671875
Area/1872 Carbon/1396.1932373046875
Area/4234 Carbon/635.6143798828125
Area/1252 Carbon/332.2509765625
Area/1068 Carbon/278.41571044921875
Area/3579 Carbon/0.0
Area/3465 Carbon/719.975830078125
Area/3068 Carbon/2622.597900390625
Area/778 Carbon/830.149658203125
Area/4136 Carbon/663.2096557617188
Area/2248 Carbon/971.21484375
Area/3704 Carbon/532.054931640625
Area/4696 Carbon/0.0
Area/2725 Carbon/5382.2294921875
Area/1289 Carbon/1135.737060546875
Area/4565 Carbon/476.76409912109375
Area/3454 Carbon/680.32763671875
Area/4988 Carbon/527.2952880859375
Area/2152 Carbon/1875.1556396484375
Area/806 Carbon/650.3739624023438
Area/4966 Carbon/372.4194030761719
Area/2906 Carbon/3291.30029296875
Area/3699 Carbon/327.93328857421875
Area/4990 Carbon/454.85748291015625
Area/4995 Carbon/0.0
Area/3924 Carbon/0.0
Area/4034 Carbon/303.8424987792969
Area/4803 Carbon/254.68112182617188
Area/1491 Carbon/361.306396484375
Area/3832 Carbon/1150.03564453125
Area/2469 Carbon/4116.6552734375
Area/4852 Carbon/0.0
Area/1701 Carbon/953.64892578125
Area/3262 Carbon/430.1558837890625
Area/5178 Carbon/0.0
Area/1315 Carbon/696.1250610351562
Area/4713 Carbon/602.1778564453125
Area/2181 Carbon/777.144287109375
Area/877 Carbon/929.2640991210938
Area/3898 Carbon/726.330078125
Area/4550 Carbon/411.6392822265625
Area/3180 Carbon/306.0447692871094
Area/2047 Carbon/2225.465576171875
Area/1754 Carbon/671.0517578125
Area/2884 Carbon/1432.1932373046875
Area/4065 Carbon/535.7465209960938
Area/2595 Carbon/547.4842529296875
Area/3830 Carbon/1113.7894287109375
Area/5237 Carbon/0.0
Area/4585 Carbon/0.0
Area/1536 Carbon/956.5634155273438
Area/3914 Carbon/1091.394287109375
Area/3363 Carbon/900.662109375
Area/4633 Carbon/357.6284484863281
Area/5094 Carbon/0.0
Area/4466 Carbon/459.0616149902344
Area/1798 Carbon/1741.4761962890625
Area/2309 Carbon/4986.76513671875
Area/2563 Carbon/7030.69384765625
Area/2078 Carbon/718.5048217773438
Area/5089 Carbon/0.0
Area/4445 Carbon/0.0
Area/4280 Carbon/0.0
Area/3958 Carbon/471.3893127441406
Area/198 Carbon/478.1646728515625
Area/2004 Carbon/640.4981689453125
Area/2776 Carbon/455.2874755859375
Area/1162 Carbon/245.5778045654297
Area/1179 Carbon/197.7094268798828
Area/1400 Carbon/928.4230346679688
Area/4642 Carbon/317.3914794921875
Area/4888 Carbon/243.68270874023438
Area/4677 Carbon/91.34638214111328
Area/122 Carbon/466.94049072265625
Area/4844 Carbon/0.0
Area/3545 Carbon/786.6189575195312
Area/3369 Carbon/704.0692138671875
Area/5200 Carbon/50.354461669921875
Area/4989 Carbon/482.8868103027344
Area/847 Carbon/675.28515625
Area/4190 Carbon/375.2782287597656
Area/4204 Carbon/327.93328857421875
Area/2497 Carbon/1238.7122802734375
Area/2139 Carbon/3941.127685546875
Area/4183 Carbon/441.54058837890625
Area/3396 Carbon/1242.7681884765625
Area/1159 Carbon/149.56739807128906
Area/3274 Carbon/0.0
Area/2273 Carbon/352.4940490722656
Area/4576 Carbon/668.916259765625
Area/996 Carbon/368.8692932128906
Area/1004 Carbon/343.1404113769531
Area/1654 Carbon/798.2855834960938
Area/2931 Carbon/329.98565673828125
Area/2101 Carbon/635.41162109375
Area/4244 Carbon/1214.8712158203125
Area/3794 Carbon/729.913818359375
Area/4778 Carbon/0.0
Area/5013 Carbon/0.0
Area/980 Carbon/455.28753662109375
Area/4878 Carbon/885.6128540039062
Area/5044 Carbon/897.3864135742188
Area/2851 Carbon/0.0
Area/1198 Carbon/760.65185546875
Area/37 Carbon/0.0
Area/2431 Carbon/370.926513671875
Area/2928 Carbon/484.1348571777344
Area/2125 Carbon/2036.9473876953125
Area/3896 Carbon/654.6320190429688
Area/861 Carbon/817.2694091796875
Area/4685 Carbon/0.0
Area/3498 Carbon/0.0
Area/4338 Carbon/0.0
Area/4138 Carbon/477.5814208984375
Area/2478 Carbon/7354.7666015625
Area/1732 Carbon/1186.423095703125
Area/968 Carbon/0.0
Area/136 Carbon/178.87350463867188
Area/4769 Carbon/0.0
Area/831 Carbon/631.6768798828125
Area/1096 Carbon/278.53045654296875
Area/3797 Carbon/840.6299438476562
Area/4635 Carbon/326.38336181640625
Area/5252 Carbon/0.0
Area/1523 Carbon/613.06298828125
Area/3309 Carbon/1225.6273193359375
Area/3466 Carbon/708.4024047851562
Area/1393 Carbon/849.474609375
Area/3422 Carbon/1185.8011474609375
Area/1249 Carbon/258.9212646484375
Area/4456 Carbon/376.7216796875
Area/4391 Carbon/366.77001953125
Area/1056 Carbon/830.7747802734375
Area/2400 Carbon/4432.9501953125
Area/4700 Carbon/0.0
Area/563 Carbon/306.08135986328125
Area/650 Carbon/302.1710205078125
Area/2127 Carbon/2176.876220703125
Area/5230 Carbon/270.8337097167969
Area/233 Carbon/130.57159423828125
Area/2739 Carbon/3643.3984375
Area/1674 Carbon/772.5760498046875
Area/5031 Carbon/0.0
Area/1893 Carbon/1734.0635986328125
Area/4892 Carbon/245.47544860839844
Area/1055 Carbon/813.64306640625
Area/950 Carbon/828.6946411132812
Area/1161 Carbon/202.8391876220703
Area/4425 Carbon/0.0
Area/2611 Carbon/289.0362854003906
Area/3249 Carbon/1192.222900390625
Area/532 Carbon/601.1242065429688
Area/1041 Carbon/1007.2208251953125
Area/3550 Carbon/722.1158447265625
Area/1595 Carbon/627.135498046875
Area/415 Carbon/184.90708923339844
Area/2107 Carbon/474.8145751953125
Area/3707 Carbon/607.8080444335938
Area/530 Carbon/640.6565551757812
Area/3127 Carbon/700.8123168945312
Area/3207 Carbon/545.3666381835938
Area/2735 Carbon/7011.19482421875
Area/4353 Carbon/355.01153564453125
Area/2863 Carbon/443.55792236328125
Area/1716 Carbon/1662.6441650390625
Area/843 Carbon/315.41571044921875
Area/3841 Carbon/0.0
Area/5035 Carbon/82.3309097290039
Area/2709 Carbon/752.1860961914062
Area/4129 Carbon/763.1130981445312
Area/2654 Carbon/0.0
Area/49 Carbon/232.46742248535156
Area/3692 Carbon/211.52194213867188
Area/4121 Carbon/343.62139892578125
Area/2136 Carbon/3494.416259765625
Area/3253 Carbon/1078.2137451171875
Area/2197 Carbon/514.4006958007812
Area/392 Carbon/234.18637084960938
Area/2935 Carbon/0.0
Area/4220 Carbon/607.3734130859375
Area/4558 Carbon/352.6507263183594
Area/2407 Carbon/1926.5960693359375
Area/2544 Carbon/1260.4761962890625
Area/2076 Carbon/858.32666015625
Area/2661 Carbon/1566.52685546875
Area/252 Carbon/231.62506103515625
Area/811 Carbon/411.18896484375
Area/1806 Carbon/1463.4364013671875
Area/1329 Carbon/214.01486206054688
Area/1160 Carbon/186.8470916748047
Area/990 Carbon/155.22845458984375
Area/2200 Carbon/631.2618408203125
Area/4669 Carbon/0.0
Area/3487 Carbon/1333.770751953125
Area/1910 Carbon/673.020751953125
Area/1273 Carbon/661.3033447265625
Area/4046 Carbon/917.9353637695312
Area/1361 Carbon/750.1298217773438
Area/1534 Carbon/844.8388061523438
Area/2691 Carbon/265.1103210449219
Area/3037 Carbon/601.8190307617188
Area/364 Carbon/560.8643188476562
Area/3101 Carbon/0.0
Area/4856 Carbon/0.0
Area/1481 Carbon/986.9720458984375
Area/1985 Carbon/1557.7725830078125
Area/3950 Carbon/303.8424987792969
Area/1883 Carbon/1977.528076171875
Area/1927 Carbon/1157.925537109375
Area/2774 Carbon/322.7544250488281
Area/3933 Carbon/0.0
Area/2096 Carbon/1076.4176025390625
Area/3241 Carbon/2307.76025390625
Area/4952 Carbon/0.0
Area/3796 Carbon/806.7608032226562
Area/4618 Carbon/0.0
Area/583 Carbon/330.8068542480469
Area/804 Carbon/634.1895141601562
Area/917 Carbon/628.5267944335938
Area/2964 Carbon/1006.3441772460938
Area/5000 Carbon/0.0
Area/4401 Carbon/543.2452392578125
Area/1792 Carbon/1527.859130859375
Area/5289 Carbon/126.20289611816406
Area/1933 Carbon/883.0825805664062
Area/1362 Carbon/776.262451171875
Area/1466 Carbon/1130.93359375
Area/5173 Carbon/0.0
Area/3700 Carbon/357.392822265625
Area/61 Carbon/103.99633026123047
Area/4392 Carbon/378.9090881347656
Area/4069 Carbon/782.1209716796875
Area/5107 Carbon/0.0
Area/105 Carbon/339.5625915527344
Area/4084 Carbon/858.1400146484375
Area/3587 Carbon/1273.027587890625
Area/3177 Carbon/612.9324951171875
Area/952 Carbon/793.0682373046875
Area/4239 Carbon/896.35400390625
Area/2833 Carbon/1158.2529296875
Area/1828 Carbon/493.1612243652344
Area/3635 Carbon/631.5074462890625
Area/2579 Carbon/1380.8275146484375
Area/2245 Carbon/1128.0526123046875
Area/2283 Carbon/561.6713256835938
Area/488 Carbon/278.0779724121094
Area/2612 Carbon/321.736083984375
Area/4591 Carbon/0.0
Area/119 Carbon/395.9684753417969
Area/2113 Carbon/527.3949584960938
Area/2042 Carbon/1926.6051025390625
Area/2530 Carbon/330.45062255859375
Area/309 Carbon/150.85943603515625
Area/4019 Carbon/735.522705078125
Area/898 Carbon/362.4459228515625
Area/2134 Carbon/3018.591552734375
Area/2995 Carbon/1701.077880859375
Area/4534 Carbon/0.0
Area/1738 Carbon/827.3826904296875
Area/1867 Carbon/868.7901000976562
Area/4026 Carbon/281.1643371582031
Area/3642 Carbon/679.6072998046875
Area/2195 Carbon/441.1509704589844
Area/2966 Carbon/1192.222900390625
Area/5157 Carbon/0.0
Area/4145 Carbon/445.21588134765625
Area/4468 Carbon/455.28753662109375
Area/2820 Carbon/4690.50537109375
Area/1712 Carbon/1717.777099609375
Area/1005 Carbon/244.3385467529297
Area/1073 Carbon/169.04736328125
Area/1351 Carbon/419.0356140136719
Area/3106 Carbon/0.0
Area/263 Carbon/749.397705078125
Area/3080 Carbon/1399.921630859375
Area/838 Carbon/278.9039001464844
Area/2821 Carbon/4152.5029296875
Area/1993 Carbon/713.5330200195312
Area/4016 Carbon/0.0
Area/4336 Carbon/0.0
Area/2471 Carbon/4768.48681640625
Area/2142 Carbon/4055.697021484375
Area/3123 Carbon/528.7649536132812
Area/3705 Carbon/539.63818359375
Area/3245 Carbon/1447.820556640625
Area/2276 Carbon/340.27880859375
Area/4801 Carbon/282.9805603027344
Area/3451 Carbon/780.7931518554688
Area/4922 Carbon/0.0
Area/4617 Carbon/0.0
Area/3963 Carbon/917.9353637695312
Area/4101 Carbon/581.213623046875
Area/2737 Carbon/5196.97412109375
Area/2133 Carbon/2957.20654296875
Area/2317 Carbon/4390.84130859375
Area/1369 Carbon/901.439697265625
Area/4288 Carbon/318.8920593261719
Area/4969 Carbon/233.9489288330078
Area/1861 Carbon/596.0839233398438
Area/1125 Carbon/1142.717041015625
Area/3845 Carbon/0.0
Area/1737 Carbon/929.0979614257812
Area/1579 Carbon/233.08668518066406
Area/685 Carbon/1278.1319580078125
Area/692 Carbon/990.7276611328125
Area/4267 Carbon/429.5640869140625
Area/2730 Carbon/5869.6962890625
Area/2814 Carbon/5869.6962890625
Area/542 Carbon/1023.0777587890625
Area/3552 Carbon/641.9486694335938
Area/4350 Carbon/374.7703552246094
Area/1711 Carbon/1622.5357666015625
Area/3906 Carbon/1040.3363037109375
Area/2085 Carbon/734.21435546875
Area/4294 Carbon/487.7764587402344
Area/4514 Carbon/214.69943237304688
Area/2634 Carbon/2436.6689453125
Area/870 Carbon/746.9437255859375
Area/3781 Carbon/308.5370178222656
Area/1915 Carbon/537.0982666015625
Area/1008 Carbon/156.127197265625
Area/4057 Carbon/409.2601013183594
Area/4378 Carbon/555.3694458007812
Area/4314 Carbon/522.9047241210938
Area/850 Carbon/776.9122314453125
Area/4908 Carbon/61953.1875
Area/1620 Carbon/1076.720947265625
Area/1542 Carbon/1407.314208984375
Area/1295 Carbon/1215.9102783203125
Area/4666 Carbon/0.0
Area/4087 Carbon/0.0
Area/2732 Carbon/5730.86474609375
Area/1511 Carbon/489.9291076660156
Area/4155 Carbon/939.0570068359375
Area/4504 Carbon/0.0
Area/975 Carbon/584.2294921875
Area/285 Carbon/646.9637451171875
Area/2734 Carbon/7435.3359375
Area/4984 Carbon/430.0162048339844
Area/1280 Carbon/733.1878051757812
Area/1085 Carbon/415.3695068359375
Area/3904 Carbon/949.1815185546875
Area/656 Carbon/352.9090270996094
Area/2496 Carbon/1316.1513671875
Area/1505 Carbon/659.1544799804688
Area/2092 Carbon/784.5296020507812
Area/4435 Carbon/262.1606140136719
Area/5049 Carbon/443.44708251953125
Area/514 Carbon/1211.1796875
Area/2148 Carbon/2986.03271484375
Area/125 Carbon/442.0655822753906
Area/2849 Carbon/231.7110137939453
Area/3860 Carbon/210.5646209716797
Area/3118 Carbon/638.0634765625
Area/472 Carbon/301.7330322265625
Area/2211 Carbon/2355.49072265625
Area/1671 Carbon/588.2726440429688
Area/3462 Carbon/717.3954467773438
Area/5088 Carbon/0.0
Area/1783 Carbon/811.2770385742188
Area/1350 Carbon/417.14404296875
Area/1324 Carbon/238.92422485351562
Area/762 Carbon/541.080078125
Area/2637 Carbon/3213.5009765625
Area/4426 Carbon/0.0
Area/3558 Carbon/707.9771728515625
Area/845 Carbon/443.8861389160156
Area/1642 Carbon/1156.098876953125
Area/2759 Carbon/705.763427734375
Area/1860 Carbon/587.9376220703125
Area/873 Carbon/861.6718139648438
Area/536 Carbon/736.7161865234375
Area/5235 Carbon/334.90716552734375
Area/351 Carbon/1082.56640625
Area/2235 Carbon/2236.27685546875
Area/4277 Carbon/0.0
Area/3499 Carbon/16182.9677734375
Area/2104 Carbon/589.0817260742188
Area/317 Carbon/137.50221252441406
Area/2841 Carbon/721.2085571289062
Area/2987 Carbon/3129.010498046875
Area/5003 Carbon/0.0
Area/1753 Carbon/495.125
Area/2777 Carbon/366.8702087402344
Area/1042 Carbon/999.2774047851562
Area/800 Carbon/786.0048217773438
Area/3505 Carbon/1203.8380126953125
Area/272 Carbon/620.9232788085938
Area/3626 Carbon/712.0203857421875
Area/3863 Carbon/0.0
Area/64 Carbon/98.83666229248047
Area/3234 Carbon/1909.8502197265625
Area/510 Carbon/749.5712890625
Area/4667 Carbon/0.0
Area/3476 Carbon/825.7638549804688
Area/3953 Carbon/360.9798583984375
Area/513 Carbon/1057.2852783203125
Area/5196 Carbon/0.0
Area/2975 Carbon/2271.822021484375
Area/1586 Carbon/416.50872802734375
Area/935 Carbon/782.1890869140625
Area/1589 Carbon/658.6935424804688
Area/2214 Carbon/2622.597900390625
Area/3406 Carbon/1956.867431640625
Area/3317 Carbon/1836.048583984375
Area/1301 Carbon/938.6209106445312
Area/2627 Carbon/1055.052734375
Area/3370 Carbon/679.7889404296875
Area/2562 Carbon/7354.7666015625
Area/4693 Carbon/0.0
Area/2755 Carbon/825.9880981445312
Area/357 Carbon/745.224853515625
Area/525 Carbon/956.6041259765625
Area/4541 Carbon/610.9634399414062
Area/1222 Carbon/808.7708740234375
Area/5037 Carbon/72.39364624023438
Area/3219 Carbon/1067.16552734375
Area/2157 Carbon/1342.119384765625
Area/1257 Carbon/210.76841735839844
Area/111 Carbon/301.8318176269531
Area/4051 Carbon/932.8150634765625
Area/1636 Carbon/1078.9339599609375
Area/4638 Carbon/303.8424987792969
Area/3016 Carbon/0.0
Area/189 Carbon/493.1468200683594
Area/1219 Carbon/0.0
Area/3397 Carbon/1265.1988525390625
Area/4147 Carbon/493.3819885253906
Area/3216 Carbon/959.0435180664062
Area/4345 Carbon/0.0
Area/4518 Carbon/198.29579162597656
Area/854 Carbon/838.57373046875
Area/2830 Carbon/1593.04345703125
Area/4231 Carbon/540.6409301757812
Area/3189 Carbon/0.0
Area/1831 Carbon/394.4524230957031
Area/2408 Carbon/1747.1470947265625
Area/2040 Carbon/1545.8370361328125
Area/686 Carbon/1269.7130126953125
Area/4390 Carbon/383.6005859375
Area/2551 Carbon/2842.3408203125
Area/757 Carbon/261.8363342285156
Area/929 Carbon/422.54400634765625
Area/1462 Carbon/1441.9774169921875
Area/2959 Carbon/735.3597412109375
Area/4394 Carbon/413.8077697753906
Area/2532 Carbon/443.7225341796875
Area/3937 Carbon/0.0
Area/1707 Carbon/1487.0145263671875
Area/3480 Carbon/926.990966796875
Area/4897 Carbon/359.177001953125
Area/271 Carbon/641.9594116210938
Area/4024 Carbon/498.1107482910156
Area/3026 Carbon/917.1881713867188
Area/1691 Carbon/453.266845703125
Area/1214 Carbon/1005.1105346679688
Area/4596 Carbon/129.59988403320312
Area/2472 Carbon/5428.080078125
Area/5116 Carbon/0.0
Area/2861 Carbon/425.3770446777344
Area/4209 Carbon/414.9814453125
Area/2449 Carbon/460.74114990234375
Area/2536 Carbon/622.4830932617188
Area/5246 Carbon/0.0
Area/1632 Carbon/1410.173095703125
Area/4126 Carbon/490.03265380859375
Area/3092 Carbon/754.2662353515625
Area/924 Carbon/162.90150451660156
Area/4727 Carbon/342.5851135253906
Area/636 Carbon/513.4177856445312
Area/4695 Carbon/0.0
Area/4637 Carbon/309.8683776855469
Area/1876 Carbon/1650.3238525390625
Area/4780 Carbon/0.0
Area/4619 Carbon/0.0
Area/1058 Carbon/700.2384643554688
Area/2701 Carbon/502.2548522949219
Area/1906 Carbon/852.4417724609375
Area/1092 Carbon/149.33323669433594
Area/4482 Carbon/522.8807373046875
Area/3567 Carbon/1113.602783203125
Area/2149 Carbon/2493.6787109375
Area/4099 Carbon/0.0
Area/3900 Carbon/767.5244140625
Area/2249 Carbon/893.5056762695312
Area/2146 Carbon/0.0
Area/3460 Carbon/686.0106201171875
Area/362 Carbon/538.1470947265625
Area/4544 Carbon/551.8548583984375
Area/4442 Carbon/0.0
Area/405 Carbon/206.95497131347656
Area/1944 Carbon/577.6641845703125
Area/2316 Carbon/4358.85546875
Area/3615 Carbon/410.8160095214844
Area/4553 Carbon/363.1527099609375
Area/573 Carbon/347.7108459472656
Area/866 Carbon/651.1572875976562
Area/2500 Carbon/1066.031982421875
Area/3479 Carbon/889.13037109375
Area/120 Carbon/428.4285888671875
Area/338 Carbon/390.5686950683594
Area/1963 Carbon/1986.3253173828125
Area/2275 Carbon/355.9353942871094
Area/4715 Carbon/465.6019287109375
