Area/3147 GDP/126.943603515625
Area/8299 GDP/10147.15625
Area/5110 GDP/10000.0
Area/8431 GDP/20194.29296875
Area/3636 GDP/24623.5078125
Area/637 GDP/282.3152770996094
Area/801 GDP/1745.7408447265625
Area/2088 GDP/578.3175659179688
Area/7302 GDP/10116.46875
Area/5901 GDP/10000.0
Area/1406 GDP/4314.30029296875
Area/6555 GDP/34226.01953125
Area/7169 GDP/10001.2626953125
Area/6794 GDP/6263.56201171875
Area/4366 GDP/10007.5224609375
Area/1238 GDP/15015.00390625
Area/5933 GDP/10000.0
Area/323 GDP/2.7543017864227295
Area/3075 GDP/0.0
Area/5215 GDP/10000.0
Area/2772 GDP/553.8161010742188
Area/8185 GDP/5059.14599609375
Area/3581 GDP/19824.248046875
Area/2466 GDP/36636.33984375
Area/5735 GDP/23440.568359375
Area/5356 GDP/10172.0341796875
Area/6531 GDP/3814.5888671875
Area/1859 GDP/511.1570739746094
Area/2831 GDP/539.9932861328125
Area/7424 GDP/431.29248046875
Area/4733 GDP/9128.326171875
Area/5118 GDP/650.5027465820312
Area/5203 GDP/10082.3515625
Area/3677 GDP/577.7406616210938
Area/3232 GDP/385.4635314941406
Area/4943 GDP/42494.5234375
Area/2621 GDP/432.5648193359375
Area/6612 GDP/11114.8818359375
Area/4230 GDP/41957.265625
Area/1978 GDP/24080.49609375
Area/8205 GDP/10000.0
Area/8256 GDP/66.19208526611328
Area/2927 GDP/380.9649353027344
Area/5011 GDP/16848.7109375
Area/4849 GDP/8242.6884765625
Area/3314 GDP/11218.26171875
Area/3099 GDP/10000.0
Area/4196 GDP/37228.0625
Area/5262 GDP/11804.822265625
Area/544 GDP/506.8376770019531
Area/6054 GDP/10047.0439453125
Area/3762 GDP/17808.966796875
Area/6906 GDP/9.528892517089844
Area/838 GDP/0.0
Area/8074 GDP/10237.7998046875
Area/2738 GDP/438.2319641113281
Area/4955 GDP/5953.68310546875
Area/7133 GDP/1591.7086181640625
Area/5490 GDP/44504.90625
Area/1508 GDP/6381.8212890625
Area/6363 GDP/42885.703125
Area/5078 GDP/13051.2998046875
Area/4321 GDP/562.448486328125
Area/1677 GDP/0.0
Area/4157 GDP/1831.3868408203125
Area/2629 GDP/492.3864440917969
Area/6132 GDP/10002.34375
Area/3268 GDP/576.8292236328125
Area/4888 GDP/4205.708984375
Area/5546 GDP/10131.341796875
Area/236 GDP/9136.646484375
Area/938 GDP/20560.78515625
Area/1439 GDP/25458.53515625
Area/8338 GDP/10000.0
Area/5119 GDP/1293.29150390625
Area/2145 GDP/421.8034362792969
Area/2400 GDP/16954.431640625
Area/6513 GDP/10000.0
Area/877 GDP/27485.404296875
Area/4284 GDP/10006.4375
Area/916 GDP/14907.98046875
Area/186 GDP/2.7543017864227295
Area/8409 GDP/27993.125
Area/3553 GDP/460.06317138671875
Area/1499 GDP/15741.037109375
Area/7641 GDP/4131.9482421875
Area/8195 GDP/10216.6904296875
Area/8012 GDP/13883.0244140625
Area/3877 GDP/575.4850463867188
Area/5419 GDP/10135.9111328125
Area/5153 GDP/19663.5
Area/8058 GDP/4467.0283203125
Area/442 GDP/392.17962646484375
Area/4693 GDP/12211.560546875
Area/3657 GDP/10000.0
Area/6250 GDP/10000.0
Area/3781 GDP/36491.19921875
Area/3569 GDP/37228.0625
Area/4670 GDP/573.5039672851562
Area/6279 GDP/10000.5810546875
Area/5979 GDP/19089.408203125
Area/5235 GDP/1.1859462261199951
Area/7765 GDP/376.093994140625
Area/2216 GDP/440.38848876953125
Area/1082 GDP/42651.1875
Area/4672 GDP/561.384765625
Area/2341 GDP/5369.142578125
Area/2029 GDP/0.0
Area/290 GDP/238.1802215576172
Area/2573 GDP/1890.402587890625
Area/8171 GDP/32639.56640625
Area/2909 GDP/2373.294677734375
Area/7889 GDP/295.24639892578125
Area/4880 GDP/566.5489501953125
Area/8259 GDP/171.6553497314453
Area/7983 GDP/1704.1480712890625
Area/1601 GDP/0.0
Area/2192 GDP/559.8616333007812
Area/80 GDP/219.02252197265625
Area/7663 GDP/256.1839904785156
Area/5050 GDP/8411.5185546875
Area/5670 GDP/10000.0
Area/7099 GDP/10004.00390625
Area/3094 GDP/2195.1513671875
Area/1028 GDP/37281.7578125
Area/6605 GDP/34739.171875
Area/7899 GDP/183.52687072753906
Area/612 GDP/10409.0302734375
Area/5020 GDP/561.384765625
Area/5626 GDP/10041.6904296875
Area/1001 GDP/483.0321044921875
Area/7032 GDP/9.528892517089844
Area/5241 GDP/18021.9453125
Area/4902 GDP/27283.62109375
Area/7689 GDP/379.8832702636719
Area/5301 GDP/28571.7109375
Area/5416 GDP/10105.203125
Area/5832 GDP/10000.0
Area/7871 GDP/37986.7890625
Area/1834 GDP/23872.59765625
Area/7146 GDP/9608.6240234375
Area/5230 GDP/561.384765625
Area/1276 GDP/411.95428466796875
Area/1513 GDP/41958.35546875
Area/5102 GDP/128.47454833984375
Area/6616 GDP/10003.7353515625
Area/1732 GDP/405.2438659667969
Area/202 GDP/1244.5616455078125
Area/5860 GDP/10000.0
Area/1722 GDP/440.0792541503906
Area/6631 GDP/9.528892517089844
Area/8216 GDP/34201.18359375
Area/1984 GDP/6650.38623046875
Area/5144 GDP/10001.884765625
Area/4694 GDP/13072.46484375
Area/4345 GDP/2092.52294921875
Area/318 GDP/2.7543017864227295
Area/7212 GDP/12609.88671875
Area/4891 GDP/28225.251953125
Area/2867 GDP/0.0
Area/769 GDP/0.0
Area/4034 GDP/10042.69140625
Area/4773 GDP/11005.232421875
Area/4544 GDP/37228.0625
Area/3612 GDP/581.2822265625
Area/3837 GDP/126.30638122558594
Area/4857 GDP/10000.6787109375
Area/2204 GDP/447.62457275390625
Area/4876 GDP/10017.5712890625
Area/7929 GDP/44894.44140625
Area/4812 GDP/92.26817321777344
Area/185 GDP/2.7543017864227295
Area/3228 GDP/16363.9287109375
Area/2677 GDP/10076.7109375
Area/5809 GDP/34467.9765625
Area/4192 GDP/26040.19921875
Area/2886 GDP/559.8616333007812
Area/2411 GDP/5795.0576171875
Area/4429 GDP/451.126220703125
Area/7398 GDP/9.528892517089844
Area/3172 GDP/10000.0
Area/7967 GDP/104.57660675048828
Area/6306 GDP/20349.068359375
Area/8512 GDP/22415.310546875
Area/3862 GDP/419.7218322753906
Area/1359 GDP/7764.46728515625
Area/5152 GDP/19663.5
Area/4050 GDP/2670.589599609375
Area/5803 GDP/28950.49609375
Area/151 GDP/261.7873840332031
Area/5489 GDP/28104.580078125
Area/4695 GDP/432.2585754394531
Area/3594 GDP/307.6695556640625
Area/6200 GDP/10000.0
Area/4201 GDP/475.1338195800781
Area/204 GDP/9181.4091796875
Area/6440 GDP/23469.12890625
Area/5196 GDP/6105.83837890625
Area/4006 GDP/23085.00390625
Area/3133 GDP/4259.50537109375
Area/4618 GDP/37228.0625
Area/41 GDP/3917.88037109375
Area/2647 GDP/371.4088134765625
Area/4133 GDP/10041.904296875
Area/3796 GDP/10045.6513671875
Area/2780 GDP/28965.08984375
Area/6202 GDP/10002.34375
Area/4836 GDP/36395.48046875
Area/5023 GDP/23.77433967590332
Area/1919 GDP/414.38177490234375
Area/5547 GDP/49223.98046875
Area/200 GDP/0.0
Area/3865 GDP/44906.73828125
Area/3165 GDP/19022.6875
Area/3292 GDP/11220.4267578125
Area/3622 GDP/575.1104736328125
Area/3788 GDP/13381.6640625
Area/3085 GDP/486.68780517578125
Area/5881 GDP/49786.15234375
Area/605 GDP/2.7543017864227295
Area/2261 GDP/2146.70458984375
Area/6197 GDP/10000.0
Area/8120 GDP/577.422119140625
Area/2512 GDP/581.4164428710938
Area/7857 GDP/575.8856811523438
Area/3398 GDP/5037.208984375
Area/1016 GDP/42651.1875
Area/524 GDP/2.7543017864227295
Area/5493 GDP/10000.0
Area/7492 GDP/305.5140686035156
Area/1382 GDP/16221.9541015625
Area/8237 GDP/12682.3046875
Area/4731 GDP/10000.0
Area/7249 GDP/9.528892517089844
Area/6077 GDP/42885.703125
Area/2735 GDP/8280.791015625
Area/8528 GDP/9.825371742248535
Area/3915 GDP/7203.9541015625
Area/1096 GDP/21698.013671875
Area/5113 GDP/10000.0
Area/2164 GDP/0.0
Area/3115 GDP/576.346435546875
Area/2502 GDP/577.6605224609375
Area/3071 GDP/1425.829345703125
Area/2480 GDP/8326.6630859375
Area/3183 GDP/10143.2685546875
Area/2097 GDP/0.0
Area/4553 GDP/23421.150390625
Area/799 GDP/35697.63671875
Area/2759 GDP/2939.51611328125
Area/451 GDP/612.6268920898438
Area/6402 GDP/8719.0498046875
Area/2853 GDP/1743.138427734375
Area/2785 GDP/18828.63671875
Area/6918 GDP/9036.525390625
Area/210 GDP/12356.900390625
Area/6521 GDP/20659.646484375
Area/1868 GDP/421.1540222167969
Area/2328 GDP/42651.1875
Area/3015 GDP/435.1307678222656
Area/1742 GDP/581.4164428710938
Area/4002 GDP/10040.9794921875
Area/1566 GDP/8921.82421875
Area/792 GDP/8502.5869140625
Area/4428 GDP/15439.3095703125
Area/1063 GDP/559.8616333007812
Area/6400 GDP/10000.0
Area/7372 GDP/45009.359375
Area/8099 GDP/38552.484375
Area/3027 GDP/10012.8974609375
Area/1709 GDP/455.88116455078125
Area/1713 GDP/30600.908203125
Area/8009 GDP/3642.134033203125
Area/8030 GDP/26796.064453125
Area/4206 GDP/486.68780517578125
Area/55 GDP/25491.646484375
Area/6910 GDP/1684.52978515625
Area/1673 GDP/581.4164428710938
Area/7324 GDP/28.744314193725586
Area/7892 GDP/10086.0751953125
Area/4900 GDP/10011.33984375
Area/3628 GDP/86.24764251708984
Area/1274 GDP/535.308349609375
Area/99 GDP/1934.7283935546875
Area/1375 GDP/42651.1875
Area/871 GDP/3054.96875
Area/5726 GDP/4207.89013671875
Area/8470 GDP/333.6175842285156
Area/5298 GDP/569.669921875
Area/7042 GDP/9.528892517089844
Area/6751 GDP/10002.2890625
Area/613 GDP/9697.412109375
Area/1653 GDP/472.2552185058594
Area/2064 GDP/406.7900085449219
Area/4795 GDP/10000.0
Area/2742 GDP/484.9918212890625
Area/1227 GDP/14535.3916015625
Area/6719 GDP/3297.911865234375
Area/7836 GDP/425.51263427734375
Area/8388 GDP/275.6462097167969
Area/239 GDP/14.064257621765137
Area/5526 GDP/14555.9814453125
Area/6113 GDP/10000.0
Area/1108 GDP/435.20880126953125
Area/7783 GDP/28424.365234375
Area/6064 GDP/10150.6474609375
Area/1720 GDP/439.2288513183594
Area/5098 GDP/145.50843811035156
Area/4767 GDP/10543.154296875
Area/4259 GDP/24622.396484375
Area/6908 GDP/9.528892517089844
Area/6687 GDP/40238.59765625
Area/5861 GDP/10000.0
Area/3477 GDP/29094.515625
Area/3994 GDP/36316.12890625
Area/4664 GDP/735.414794921875
Area/5290 GDP/21.08102035522461
Area/5299 GDP/569.669921875
Area/1270 GDP/559.8616333007812
Area/3626 GDP/723.344482421875
Area/7160 GDP/10034.884765625
Area/2469 GDP/11091.1123046875
Area/7621 GDP/590.0929565429688
Area/8118 GDP/64.38451385498047
Area/5654 GDP/1944.428955078125
Area/480 GDP/0.0
Area/7600 GDP/19.793411254882812
Area/8398 GDP/2.1410934925079346
Area/6300 GDP/33785.01953125
Area/4766 GDP/26032.986328125
Area/3135 GDP/4531.177734375
Area/3290 GDP/15585.1591796875
Area/4551 GDP/28305.0625
Area/258 GDP/2.7543017864227295
Area/8446 GDP/10207.828125
Area/562 GDP/340.2795715332031
Area/2982 GDP/575.2166748046875
Area/6879 GDP/10000.0
Area/3432 GDP/486.68780517578125
Area/5141 GDP/10000.0
Area/7664 GDP/103.08969116210938
Area/1022 GDP/27941.7421875
Area/2373 GDP/0.0
Area/7347 GDP/315.35595703125
Area/7652 GDP/4892.7978515625
Area/448 GDP/12643.75
Area/8269 GDP/10000.8720703125
Area/8221 GDP/39543.0
Area/2490 GDP/9585.6748046875
Area/3095 GDP/42051.25
Area/6700 GDP/648.5465698242188
Area/6411 GDP/10003.671875
Area/414 GDP/0.0
Area/2085 GDP/568.3758544921875
Area/2978 GDP/571.3365478515625
Area/79 GDP/251.81822204589844
Area/725 GDP/10198.115234375
Area/3162 GDP/9481.986328125
Area/6517 GDP/11983.9130859375
Area/8222 GDP/14171.771484375
Area/4221 GDP/10109.55859375
Area/6575 GDP/37035.51171875
Area/1824 GDP/3341.887939453125
Area/2107 GDP/3997.2841796875
Area/7571 GDP/4131.9482421875
Area/6679 GDP/38197.45703125
Area/2537 GDP/42651.1875
Area/3506 GDP/21480.84765625
Area/4408 GDP/24045.580078125
Area/2672 GDP/4120.94580078125
Area/7469 GDP/9.528892517089844
Area/904 GDP/0.0
Area/5519 GDP/4389.5322265625
Area/7881 GDP/9184.068359375
Area/7 GDP/310.2791442871094
Area/3546 GDP/10111.826171875
Area/2432 GDP/579.8579711914062
Area/1944 GDP/573.844482421875
Area/683 GDP/20260.85546875
Area/4224 GDP/23323.052734375
Area/5825 GDP/10000.0
Area/6179 GDP/10000.0
Area/7174 GDP/9.860006332397461
Area/2641 GDP/575.5912475585938
Area/1715 GDP/7965.93115234375
Area/8101 GDP/15007.4736328125
Area/4090 GDP/580.5731201171875
Area/8146 GDP/812.3438720703125
Area/4146 GDP/22086.98046875
Area/828 GDP/0.0
Area/8137 GDP/49235.27734375
Area/5431 GDP/23165.748046875
Area/4153 GDP/10158.05859375
Area/5061 GDP/30597.408203125
Area/8138 GDP/4874.12060546875
Area/56 GDP/0.0
Area/8312 GDP/469.5174560546875
Area/7569 GDP/21975.271484375
Area/1104 GDP/294.5555419921875
Area/1224 GDP/30693.33984375
Area/70 GDP/336.4305419921875
Area/4915 GDP/40057.54296875
Area/4998 GDP/10195.52734375
Area/5635 GDP/10003.5302734375
Area/8200 GDP/10150.23828125
Area/5856 GDP/10022.3525390625
Area/1904 GDP/25250.634765625
Area/3206 GDP/1955.628173828125
Area/6439 GDP/8360.41015625
Area/1271 GDP/559.8616333007812
Area/2038 GDP/9558.9873046875
Area/7466 GDP/94.1110610961914
Area/7208 GDP/116.16290283203125
Area/5347 GDP/10039.296875
Area/7917 GDP/22651.2734375
Area/925 GDP/467.5703125
Area/6897 GDP/5499.27197265625
Area/2668 GDP/2356.583740234375
Area/7446 GDP/28858.123046875
Area/1344 GDP/535.308349609375
Area/2518 GDP/0.0
Area/3785 GDP/49977.796875
Area/8162 GDP/408.134521484375
Area/5455 GDP/22259.005859375
Area/5497 GDP/10170.8544921875
Area/2320 GDP/30053.25390625
Area/5344 GDP/10047.4375
Area/1411 GDP/439.32159423828125
Area/4176 GDP/581.4164428710938
Area/1157 GDP/34364.59765625
Area/4067 GDP/486.68780517578125
Area/854 GDP/2390.570068359375
Area/7634 GDP/266.27301025390625
Area/6767 GDP/9.528892517089844
Area/8230 GDP/250.97982788085938
Area/6483 GDP/10001.669921875
Area/5018 GDP/11803.3505859375
Area/2371 GDP/0.0
Area/1955 GDP/0.0
Area/3428 GDP/26826.875
Area/4297 GDP/10000.0
Area/4289 GDP/9264.7724609375
Area/5505 GDP/580.6031494140625
Area/3763 GDP/9735.8779296875
Area/6938 GDP/940.8790283203125
Area/3122 GDP/579.7137451171875
Area/3680 GDP/577.6865234375
Area/2795 GDP/0.0
Area/5277 GDP/10079.0146484375
Area/5951 GDP/10000.0
Area/584 GDP/22942.072265625
Area/6159 GDP/2151.365966796875
Area/1259 GDP/0.0
Area/1873 GDP/452.77337646484375
Area/5962 GDP/10000.0
Area/6822 GDP/15756.2939453125
Area/5449 GDP/7156.87890625
Area/7379 GDP/37241.2109375
Area/4398 GDP/169.12277221679688
Area/3136 GDP/2614.010009765625
Area/3056 GDP/10086.1455078125
Area/5986 GDP/12207.1953125
Area/1862 GDP/464.0450134277344
Area/1846 GDP/5204.3291015625
Area/3579 GDP/35277.76953125
Area/5054 GDP/34582.66015625
Area/848 GDP/302.03839111328125
Area/3175 GDP/10039.181640625
Area/4396 GDP/111.59934997558594
Area/7543 GDP/19445.109375
Area/5261 GDP/10052.2216796875
Area/1891 GDP/14661.1630859375
Area/1652 GDP/457.8757629394531
Area/1554 GDP/31244.783203125
Area/5237 GDP/1.1859462261199951
Area/223 GDP/308.5678405761719
Area/6790 GDP/32582.517578125
Area/2267 GDP/500.6275634765625
Area/7241 GDP/9.528892517089844
Area/4334 GDP/1943.8502197265625
Area/5740 GDP/27790.63671875
Area/2526 GDP/10025.1064453125
Area/4580 GDP/10000.0
Area/5857 GDP/10028.9736328125
Area/4383 GDP/572.23193359375
Area/957 GDP/4579.7978515625
Area/2854 GDP/541.0933837890625
Area/1856 GDP/3685.761962890625
Area/3815 GDP/577.1016235351562
Area/3216 GDP/92.26817321777344
Area/8208 GDP/20014.0859375
Area/1312 GDP/14038.353515625
Area/6526 GDP/10000.0
Area/948 GDP/42651.1875
Area/6212 GDP/10000.013671875
Area/7132 GDP/114.46039581298828
Area/2914 GDP/581.4164428710938
Area/1076 GDP/40944.44921875
Area/4800 GDP/10001.8916015625
Area/4169 GDP/13507.6533203125
Area/7747 GDP/9.528892517089844
Area/1729 GDP/405.2438659667969
Area/3807 GDP/2106.544921875
Area/5255 GDP/10000.0
Area/8167 GDP/51.619815826416016
Area/4131 GDP/426.699462890625
Area/628 GDP/0.0
Area/2550 GDP/18313.435546875
Area/7804 GDP/9.528892517089844
Area/855 GDP/625.602783203125
Area/1237 GDP/19249.9921875
Area/5068 GDP/10154.423828125
Area/4062 GDP/463.97979736328125
Area/4909 GDP/429.1820068359375
Area/496 GDP/26599.8515625
Area/2104 GDP/22067.767578125
Area/3748 GDP/577.7125854492188
Area/362 GDP/369.2290344238281
Area/2236 GDP/321.9302978515625
Area/5066 GDP/9520.6474609375
Area/3433 GDP/7066.9892578125
Area/8096 GDP/39232.09765625
Area/3664 GDP/241.3106231689453
Area/2777 GDP/581.4164428710938
Area/4397 GDP/176.07815551757812
Area/123 GDP/511.5365295410156
Area/7334 GDP/8207.984375
Area/2994 GDP/545.640869140625
Area/2962 GDP/46711.88671875
Area/7504 GDP/10029.3935546875
Area/7161 GDP/10000.1162109375
Area/6626 GDP/9.528892517089844
Area/6707 GDP/10478.5947265625
Area/6795 GDP/7852.04638671875
Area/6711 GDP/373.8728332519531
Area/1161 GDP/40416.41015625
Area/4534 GDP/92.26817321777344
Area/670 GDP/339.5814208984375
Area/5821 GDP/24974.728515625
Area/7563 GDP/2909.51513671875
Area/4358 GDP/14569.158203125
Area/309 GDP/3.2372891902923584
Area/6294 GDP/6111.36572265625
Area/2894 GDP/13970.158203125
Area/2406 GDP/559.8616333007812
Area/15 GDP/81.97986602783203
Area/4677 GDP/2373.484375
Area/6292 GDP/42885.703125
Area/551 GDP/0.0
Area/8501 GDP/579.4373779296875
Area/4081 GDP/25787.64453125
Area/3159 GDP/9940.5888671875
Area/910 GDP/360.0511779785156
Area/6788 GDP/3675.3876953125
Area/6032 GDP/10000.0
Area/695 GDP/0.0
Area/4565 GDP/25465.3359375
Area/5465 GDP/43828.03125
Area/6541 GDP/10067.6904296875
Area/1958 GDP/0.0
Area/2654 GDP/503.89898681640625
Area/8304 GDP/190.30255126953125
Area/341 GDP/0.0
Area/2134 GDP/493.1595458984375
Area/4726 GDP/10000.0
Area/478 GDP/0.0
Area/6093 GDP/10000.0
Area/2041 GDP/33487.90625
Area/1373 GDP/42651.1875
Area/4608 GDP/8476.2978515625
Area/6153 GDP/42885.703125
Area/1871 GDP/419.1749267578125
Area/5792 GDP/10061.9296875
Area/1121 GDP/1807.983642578125
Area/1651 GDP/457.8757629394531
Area/3439 GDP/6258.03515625
Area/1286 GDP/453.9885559082031
Area/4409 GDP/3619.57373046875
Area/3392 GDP/581.4164428710938
Area/6793 GDP/3927.34912109375
Area/3478 GDP/7513.14599609375
Area/1772 GDP/23487.005859375
Area/2257 GDP/42651.1875
Area/5274 GDP/10052.9091796875
Area/4294 GDP/23323.052734375
Area/673 GDP/2.7543017864227295
Area/489 GDP/0.0
Area/3713 GDP/23119.302734375
Area/6083 GDP/19101.009765625
Area/963 GDP/14137.916015625
Area/7613 GDP/7986.53759765625
Area/4569 GDP/1486.65869140625
Area/2763 GDP/532.09228515625
Area/4198 GDP/25475.5390625
Area/5589 GDP/4389.5322265625
Area/7475 GDP/10228.8408203125
Area/6196 GDP/10000.0
Area/2724 GDP/503.89898681640625
Area/843 GDP/372.42352294921875
Area/1317 GDP/0.0
Area/108 GDP/22.556787490844727
Area/4714 GDP/8927.716796875
Area/8295 GDP/41919.9765625
Area/3019 GDP/486.68780517578125
Area/1991 GDP/419.947998046875
Area/7780 GDP/31226.044921875
Area/902 GDP/0.0
Area/2287 GDP/473.22930908203125
Area/1816 GDP/0.0
Area/3395 GDP/10002.8916015625
Area/7342 GDP/197.80929565429688
Area/2637 GDP/581.390380859375
Area/2634 GDP/346.10198974609375
Area/5408 GDP/27116.525390625
Area/3325 GDP/31.603126525878906
Area/8097 GDP/3370.93896484375
Area/8527 GDP/9.825371742248535
Area/1433 GDP/34582.21484375
Area/5421 GDP/10012.462890625
Area/4723 GDP/10000.0
Area/1802 GDP/461.0609130859375
Area/6176 GDP/10000.0
Area/5985 GDP/12207.1953125
Area/6797 GDP/24418.796875
Area/5454 GDP/22715.609375
Area/7869 GDP/581.4164428710938
Area/1140 GDP/5970.3349609375
Area/7107 GDP/119.18265533447266
Area/7969 GDP/26.11420249938965
Area/8201 GDP/10008.6953125
Area/3297 GDP/16363.9287109375
Area/5039 GDP/10735.4794921875
Area/4018 GDP/580.0042114257812
Area/7354 GDP/414.0104064941406
Area/2278 GDP/405.2438659667969
Area/982 GDP/319.3909912109375
Area/3996 GDP/26149.86328125
Area/5260 GDP/41614.046875
Area/5952 GDP/10000.0
Area/3299 GDP/10034.7490234375
Area/805 GDP/6698.55810546875
Area/2034 GDP/932.687255859375
Area/1853 GDP/453.70111083984375
Area/7017 GDP/10179.541015625
Area/5500 GDP/42246.921875
Area/31 GDP/2.7543017864227295
Area/4796 GDP/10000.1025390625
Area/543 GDP/426.4574279785156
Area/2322 GDP/27456.21875
Area/2812 GDP/484.9918212890625
Area/3876 GDP/572.4803466796875
Area/4082 GDP/7650.29931640625
Area/7701 GDP/18924.41796875
Area/6969 GDP/9.528892517089844
Area/3981 GDP/1503.6251220703125
Area/6721 GDP/42346.3203125
Area/3536 GDP/10231.6943359375
Area/3177 GDP/10014.2255859375
Area/7740 GDP/90.98282623291016
Area/7266 GDP/347.457275390625
Area/1400 GDP/20238.587890625
Area/449 GDP/7488.4453125
Area/4762 GDP/10081.37109375
Area/6902 GDP/9.528892517089844
Area/4336 GDP/37228.0625
Area/5423 GDP/10000.0
Area/7877 GDP/116.6434326171875
Area/512 GDP/8197.3955078125
Area/5157 GDP/27198.27734375
Area/6297 GDP/1232.4478759765625
Area/5677 GDP/39365.9765625
Area/5076 GDP/32628.478515625
Area/5185 GDP/10000.0
Area/1168 GDP/11199.474609375
Area/3870 GDP/26441.96484375
Area/8249 GDP/86.62213897705078
Area/7748 GDP/9.528892517089844
Area/7954 GDP/14.733068466186523
Area/1520 GDP/16790.1171875
Area/5225 GDP/573.5840454101562
Area/7972 GDP/23.169328689575195
Area/3358 GDP/30352.259765625
Area/8474 GDP/9.528892517089844
Area/5686 GDP/10000.0
Area/6238 GDP/46000.15234375
Area/5598 GDP/18874.60546875
Area/4305 GDP/44261.171875
Area/3014 GDP/397.529052734375
Area/7612 GDP/146.6675262451172
Area/4599 GDP/664.9393310546875
Area/4143 GDP/10017.6669921875
Area/8136 GDP/10000.0
Area/6979 GDP/9.528892517089844
Area/5002 GDP/10000.03125
Area/3578 GDP/2861.614990234375
Area/1172 GDP/136.058837890625
Area/4911 GDP/10496.361328125
Area/1980 GDP/28453.783203125
Area/406 GDP/0.0
Area/6325 GDP/10000.0
Area/1182 GDP/0.0
Area/959 GDP/256.0030822753906
Area/3434 GDP/4314.12890625
Area/7150 GDP/567.5585327148438
Area/331 GDP/9122.666015625
Area/2778 GDP/574.6096801757812
Area/6384 GDP/10003.8740234375
Area/6870 GDP/23324.986328125
Area/630 GDP/342.1720886230469
Area/3667 GDP/4576.14111328125
Area/5743 GDP/10044.4482421875
Area/4729 GDP/10016.3955078125
Area/104 GDP/2.7543017864227295
Area/4659 GDP/39716.24609375
Area/7615 GDP/506.27044677734375
Area/1901 GDP/33737.296875
Area/61 GDP/212.75587463378906
Area/8177 GDP/2.1410934925079346
Area/5104 GDP/22080.375
Area/6734 GDP/10000.0
Area/3196 GDP/578.7582397460938
Area/965 GDP/9971.048828125
Area/5876 GDP/35571.80859375
Area/6539 GDP/10000.9970703125
Area/6100 GDP/10065.2158203125
Area/6092 GDP/10000.0
