Area/3147 Light/12.6225004196167
Area/4902 Light/23.13250160217285
Area/7689 Light/8.307500839233398
Area/5301 Light/48.70500183105469
Area/5416 Light/38.942501068115234
Area/5832 Light/28.75874900817871
Area/7871 Light/19.19124984741211
Area/1834 Light/18.744998931884766
Area/7146 Light/12.800000190734863
Area/5230 Light/10.592500686645508
Area/1276 Light/12.761249542236328
Area/1513 Light/12.207499504089355
Area/5102 Light/11.404999732971191
Area/6616 Light/14.697498321533203
Area/1732 Light/3.9549999237060547
Area/202 Light/1.375
Area/5860 Light/25.542499542236328
Area/1722 Light/5.627500057220459
Area/6631 Light/10.582500457763672
Area/8216 Light/18.78125
Area/1984 Light/7.322500228881836
Area/5144 Light/32.96999740600586
Area/4694 Light/26.419998168945312
Area/4345 Light/14.92125129699707
Area/318 Light/1.8337500095367432
Area/7212 Light/9.132499694824219
Area/4891 Light/20.307498931884766
Area/2867 Light/0
Area/769 Light/0
Area/4034 Light/10.10374927520752
Area/4773 Light/13.601249694824219
Area/4544 Light/21.76249885559082
Area/3612 Light/12.949999809265137
Area/3837 Light/10.188750267028809
Area/4857 Light/32.36375045776367
Area/2204 Light/4.857500076293945
Area/4876 Light/18.482500076293945
Area/7929 Light/9.6875
Area/4812 Light/6.893750190734863
Area/185 Light/1.630000114440918
Area/3228 Light/11.298749923706055
Area/2677 Light/16.717498779296875
Area/5809 Light/16.971250534057617
Area/4192 Light/21.387500762939453
Area/2886 Light/5.538749694824219
Area/2411 Light/14.78499984741211
Area/4429 Light/13.512499809265137
Area/7398 Light/7.212499618530273
Area/3172 Light/21.342498779296875
Area/7967 Light/2.0399999618530273
Area/6306 Light/18.145000457763672
Area/8512 Light/6.425000190734863
Area/3862 Light/14.967500686645508
Area/1359 Light/19.611249923706055
Area/5152 Light/9.50374984741211
Area/4050 Light/19.209999084472656
Area/5803 Light/29.59000015258789
Area/151 Light/2.6675000190734863
Area/5489 Light/33.86250305175781
Area/4695 Light/28.899999618530273
Area/3594 Light/31.309999465942383
Area/6200 Light/25.14875030517578
Area/4201 Light/6.701250076293945
Area/204 Light/4.24500036239624
Area/6440 Light/10.76249885559082
Area/5196 Light/18.818750381469727
Area/4006 Light/29.073749542236328
Area/3133 Light/20.067501068115234
Area/4618 Light/39.09124755859375
Area/41 Light/2.0137500762939453
Area/2647 Light/0
Area/4133 Light/11.158750534057617
Area/3796 Light/25.376251220703125
Area/2780 Light/16.28125
Area/6202 Light/27.432498931884766
Area/4836 Light/18.658750534057617
Area/5023 Light/55.61750030517578
Area/1919 Light/5.763750076293945
Area/5547 Light/31.32375144958496
Area/200 Light/0
Area/3865 Light/23.579999923706055
Area/3165 Light/13.406249046325684
Area/3292 Light/4.817500114440918
Area/3622 Light/14.883749008178711
Area/3788 Light/12.789999961853027
Area/3085 Light/5.091249942779541
Area/5881 Light/33.442501068115234
Area/605 Light/1.5350000858306885
Area/2261 Light/11.832500457763672
Area/6197 Light/26.316251754760742
Area/8120 Light/8.208749771118164
Area/2512 Light/0
Area/7857 Light/7.076250076293945
Area/3398 Light/11.254999160766602
Area/1016 Light/30.137500762939453
Area/524 Light/2.492500066757202
Area/5493 Light/32.84375
Area/7492 Light/3.930000066757202
Area/1382 Light/7.496250152587891
Area/8237 Light/15.56874942779541
Area/4731 Light/26.110000610351562
Area/7249 Light/5.599999904632568
Area/6077 Light/20.900001525878906
Area/2735 Light/8.273750305175781
Area/8528 Light/1.3337500095367432
Area/3915 Light/11.588750839233398
Area/1096 Light/11.111249923706055
Area/5113 Light/31.088748931884766
Area/2164 Light/4.607500076293945
Area/3115 Light/7.157500267028809
Area/2502 Light/7.676250457763672
Area/3071 Light/9.557500839233398
Area/2480 Light/10.729999542236328
Area/3183 Light/11.4037504196167
Area/2097 Light/20.502500534057617
Area/4553 Light/8.8149995803833
Area/799 Light/19.442501068115234
Area/2759 Light/13.342500686645508
Area/451 Light/6.942500114440918
Area/6402 Light/16.524999618530273
Area/2853 Light/5.171249866485596
Area/2785 Light/5.183750152587891
Area/6918 Light/9.737500190734863
Area/210 Light/12.024999618530273
Area/6521 Light/14.767499923706055
Area/1868 Light/4.519999980926514
Area/2328 Light/22.858749389648438
Area/3015 Light/4.717499732971191
Area/1742 Light/2.177500009536743
Area/4002 Light/16.787500381469727
Area/1566 Light/19.197498321533203
Area/792 Light/8.711250305175781
Area/4428 Light/11.272500991821289
Area/1063 Light/3.0325000286102295
Area/6400 Light/21.247499465942383
Area/7372 Light/28.579999923706055
Area/8099 Light/10.994999885559082
Area/3027 Light/17.712499618530273
Area/1709 Light/5.8125
Area/1713 Light/7.7612504959106445
Area/8009 Light/10.429999351501465
Area/8030 Light/12.348750114440918
Area/4206 Light/7.077499866485596
Area/55 Light/17.488750457763672
Area/6910 Light/28.65999984741211
Area/1673 Light/2.1937499046325684
Area/7324 Light/4.71875
Area/7892 Light/33.241249084472656
Area/4900 Light/29.705001831054688
Area/3628 Light/4.90749979019165
Area/1274 Light/4.542500019073486
Area/99 Light/2.7849998474121094
Area/1375 Light/30.989999771118164
Area/871 Light/23.094999313354492
Area/5726 Light/33.178749084472656
Area/8470 Light/3.802499771118164
Area/5298 Light/22.297500610351562
Area/7042 Light/3.903749704360962
Area/6751 Light/29.087501525878906
Area/613 Light/7.09250020980835
Area/1653 Light/4.632499694824219
Area/2064 Light/5.276249885559082
Area/4795 Light/22.19875144958496
Area/2742 Light/5.324999809265137
Area/1227 Light/20.25
Area/6719 Light/6.541250228881836
Area/7836 Light/3.8924999237060547
Area/8388 Light/4.226250171661377
Area/239 Light/2.234999895095825
Area/5526 Light/24.322500228881836
Area/6113 Light/35.6462516784668
Area/1108 Light/0
Area/7783 Light/10.47249984741211
Area/6064 Light/39.22999572753906
Area/1720 Light/4.372499942779541
Area/5098 Light/10.19124984741211
Area/4767 Light/13.146249771118164
Area/4259 Light/21.661251068115234
Area/6908 Light/31.99250030517578
Area/6687 Light/18.837499618530273
Area/5861 Light/37.428749084472656
Area/3477 Light/13.40250015258789
Area/3994 Light/8.77750015258789
Area/4664 Light/26.337499618530273
Area/5290 Light/11.03125
Area/5299 Light/12.805000305175781
Area/1270 Light/4.085000038146973
Area/3626 Light/22.782501220703125
Area/7160 Light/23.395000457763672
Area/2469 Light/16.44999885559082
Area/7621 Light/9.53125
Area/8118 Light/2.3887500762939453
Area/5654 Light/15.9375
Area/480 Light/0
Area/7600 Light/2.033750057220459
Area/8398 Light/0.9537500143051147
Area/6300 Light/17.552499771118164
Area/4766 Light/17.62125015258789
Area/3135 Light/11.233749389648438
Area/3290 Light/5.728750228881836
Area/4551 Light/18.56999969482422
Area/258 Light/1.9874999523162842
Area/8446 Light/17.392499923706055
Area/562 Light/2.59375
Area/2982 Light/6.036250114440918
Area/6879 Light/37.498748779296875
Area/3432 Light/6.420000076293945
Area/5141 Light/15.494999885559082
Area/7664 Light/4.275000095367432
Area/1022 Light/15.957499504089355
Area/2373 Light/0
Area/7347 Light/4.130000114440918
Area/7652 Light/9.835000038146973
Area/448 Light/10.341249465942383
Area/8269 Light/20.506248474121094
Area/8221 Light/7.9225006103515625
Area/2490 Light/5.497499942779541
Area/3095 Light/14.861249923706055
Area/6700 Light/6.490000247955322
Area/6411 Light/41.42749786376953
Area/414 Light/0
Area/2085 Light/4.2900004386901855
Area/2978 Light/6.506250381469727
Area/79 Light/2.2649998664855957
Area/725 Light/10.232500076293945
Area/3162 Light/8.145000457763672
Area/6517 Light/20.918750762939453
Area/8222 Light/7.792500019073486
Area/4221 Light/6.923749923706055
Area/6575 Light/57.53374481201172
Area/1824 Light/9.487500190734863
Area/2107 Light/7.589999675750732
Area/7571 Light/7.356249809265137
Area/6679 Light/11.082500457763672
Area/2537 Light/23.08125114440918
Area/3506 Light/5.0625
Area/4408 Light/24.719999313354492
Area/2672 Light/9.321249961853027
Area/7469 Light/12.06624984741211
Area/904 Light/0
Area/5519 Light/18.49625015258789
Area/7881 Light/3.677500009536743
Area/7 Light/2.53125
Area/3546 Light/12.217500686645508
Area/2432 Light/8.829999923706055
Area/1944 Light/3.2100000381469727
Area/683 Light/9.692500114440918
Area/4224 Light/13.703749656677246
Area/5825 Light/32.26874923706055
Area/6179 Light/48.23875427246094
Area/7174 Light/3.2199997901916504
Area/2641 Light/14.75374984741211
Area/1715 Light/11.537500381469727
Area/8101 Light/3.9287500381469727
Area/4090 Light/7.867500305175781
Area/8146 Light/15.763750076293945
Area/4146 Light/9.426250457763672
Area/828 Light/0
Area/8137 Light/17.772499084472656
Area/5431 Light/20.517501831054688
Area/4153 Light/17.39375114440918
Area/5061 Light/17.756250381469727
Area/8138 Light/21.022499084472656
Area/56 Light/0
Area/8312 Light/2.5399999618530273
Area/7569 Light/5.15500020980835
Area/1104 Light/9.073750495910645
Area/1224 Light/29.582500457763672
Area/70 Light/2.432499885559082
Area/4915 Light/15.071250915527344
Area/4998 Light/26.41374969482422
Area/5635 Light/29.384998321533203
Area/8200 Light/21.13249969482422
Area/5856 Light/45.03125
Area/1904 Light/19.083749771118164
Area/3206 Light/6.887499809265137
Area/6439 Light/12.895000457763672
Area/1271 Light/3.9825000762939453
Area/2038 Light/8.587499618530273
Area/7466 Light/2.6887500286102295
Area/7208 Light/2.3274998664855957
Area/5347 Light/29.850000381469727
Area/7917 Light/4.971250057220459
Area/925 Light/4.071249961853027
Area/6897 Light/8.457499504089355
Area/2668 Light/5.119999885559082
Area/7446 Light/17.51249885559082
Area/1344 Light/6.573749542236328
Area/2518 Light/0
Area/3785 Light/15.252500534057617
Area/8162 Light/3.903749942779541
Area/5455 Light/15.238750457763672
Area/5497 Light/17.220001220703125
Area/2320 Light/9.96875
Area/5344 Light/35.806251525878906
Area/1411 Light/8.103750228881836
Area/4176 Light/6.586249828338623
Area/1157 Light/20.69875144958496
Area/4067 Light/9.826250076293945
Area/854 Light/4.482500076293945
Area/7634 Light/4.420000076293945
Area/6767 Light/16.59000015258789
Area/8230 Light/7.471250057220459
Area/6483 Light/57.932498931884766
Area/5018 Light/6.891250133514404
Area/2371 Light/-8.507057651842741e+37
Area/1955 Light/0
Area/3428 Light/17.325000762939453
Area/4297 Light/16.03499984741211
Area/4289 Light/9.869999885559082
Area/5505 Light/20.649999618530273
Area/3763 Light/21.423749923706055
Area/6938 Light/9.272500038146973
Area/3122 Light/4.989999771118164
Area/3680 Light/14.336250305175781
Area/2795 Light/0
Area/5277 Light/38.18250274658203
Area/5951 Light/40.006248474121094
Area/584 Light/14.164999961853027
Area/6159 Light/5.878749847412109
Area/1259 Light/0
Area/1873 Light/3.2400002479553223
Area/5962 Light/29.05875015258789
Area/6822 Light/18.450000762939453
Area/5449 Light/12.399999618530273
Area/7379 Light/11.832499504089355
Area/4398 Light/6.616250038146973
Area/3136 Light/11.538750648498535
Area/3056 Light/5.744999885559082
Area/5986 Light/21.356250762939453
Area/1862 Light/9.561249732971191
Area/1846 Light/10.492499351501465
Area/3579 Light/7.855000019073486
Area/5054 Light/23.166248321533203
Area/848 Light/4.317500114440918
Area/3175 Light/18.755001068115234
Area/4396 Light/5.742500305175781
Area/7543 Light/4.467499732971191
Area/5261 Light/23.837501525878906
Area/1891 Light/15.741250991821289
Area/1652 Light/3.995000123977661
Area/1554 Light/17.959999084472656
Area/5237 Light/8.625
Area/223 Light/2.5824999809265137
Area/6790 Light/10.6875
Area/2267 Light/7.518750190734863
Area/7241 Light/13.34749984741211
Area/4334 Light/22.576248168945312
Area/5740 Light/24.74250030517578
Area/2526 Light/20.65250015258789
Area/4580 Light/34.936248779296875
Area/5857 Light/33.415000915527344
Area/4383 Light/11.149999618530273
Area/957 Light/10.7475004196167
Area/2854 Light/0
Area/1856 Light/8.103750228881836
Area/3815 Light/6.424999713897705
Area/3216 Light/4.356249809265137
Area/8208 Light/25.252498626708984
Area/1312 Light/4.782500267028809
Area/6526 Light/35.39249801635742
Area/948 Light/32.31999969482422
Area/6212 Light/28.826250076293945
Area/7132 Light/5.096249580383301
Area/2914 Light/5.452499866485596
Area/1076 Light/33.18000030517578
Area/4800 Light/11.217500686645508
Area/4169 Light/9.832500457763672
Area/7747 Light/2.0924999713897705
Area/1729 Light/4.53249979019165
Area/3807 Light/7.872499942779541
Area/5255 Light/24.37874984741211
Area/8167 Light/6.739999771118164
Area/4131 Light/5.962499618530273
Area/628 Light/0
Area/2550 Light/14.418750762939453
Area/7804 Light/5.230000019073486
Area/855 Light/4.251250267028809
Area/1237 Light/13.186248779296875
Area/5068 Light/32.07624816894531
Area/4062 Light/5.436249732971191
Area/4909 Light/13.302499771118164
Area/496 Light/12.023750305175781
Area/2104 Light/14.380000114440918
Area/3748 Light/11.920000076293945
Area/362 Light/4.567500114440918
Area/2236 Light/7.958750247955322
Area/5066 Light/22.674999237060547
Area/3433 Light/5.270000457763672
Area/8096 Light/2.586249828338623
Area/3664 Light/20.594999313354492
Area/2777 Light/5.831250190734863
Area/4397 Light/5.855000019073486
Area/123 Light/24.436248779296875
Area/7334 Light/9.161250114440918
Area/2994 Light/15.59000015258789
Area/2962 Light/21.17249870300293
Area/7504 Light/16.358749389648438
Area/7161 Light/27.782499313354492
Area/6626 Light/42.13500213623047
Area/6707 Light/12.537500381469727
Area/6795 Light/18.208749771118164
Area/6711 Light/28.011249542236328
Area/1161 Light/15.938749313354492
Area/4534 Light/7.914999961853027
Area/670 Light/2.505000114440918
Area/5821 Light/24.40250015258789
Area/7563 Light/4.413750171661377
Area/4358 Light/13.914999008178711
Area/309 Light/3.0787501335144043
Area/6294 Light/21.737499237060547
Area/2894 Light/15.766250610351562
Area/2406 Light/7.72499942779541
Area/15 Light/1.6812500953674316
Area/4677 Light/16.53499984741211
Area/6292 Light/28.209999084472656
Area/551 Light/0
Area/8501 Light/7.064999580383301
Area/4081 Light/12.660000801086426
Area/3159 Light/7.78749942779541
Area/910 Light/3.398750066757202
Area/6788 Light/6.40625
Area/6032 Light/35.93250274658203
Area/695 Light/0
Area/4565 Light/14.81874942779541
Area/5465 Light/26.959999084472656
Area/6541 Light/17.470001220703125
Area/1958 Light/16.60624885559082
Area/2654 Light/30.200000762939453
Area/8304 Light/5.0625
Area/341 Light/0
Area/2134 Light/4.537499904632568
Area/4726 Light/26.03125
Area/478 Light/0
Area/6093 Light/19.57124900817871
Area/2041 Light/16.645000457763672
Area/1373 Light/25.842498779296875
Area/4608 Light/35.95874786376953
Area/6153 Light/24.466251373291016
Area/1871 Light/4.011250019073486
Area/5792 Light/19.988750457763672
Area/1121 Light/10.471250534057617
Area/1651 Light/4.873749732971191
Area/3439 Light/6.559999942779541
Area/1286 Light/16.032499313354492
Area/4409 Light/27.767501831054688
Area/3392 Light/11.930000305175781
Area/6793 Light/14.180000305175781
Area/3478 Light/7.953749656677246
Area/1772 Light/22.061248779296875
Area/2257 Light/33.8025016784668
Area/5274 Light/28.701248168945312
Area/4294 Light/7.328750133514404
Area/673 Light/2.0587499141693115
Area/489 Light/0
Area/3713 Light/6.970000267028809
Area/6083 Light/25.54625129699707
Area/963 Light/5.947499752044678
Area/7613 Light/4.779999732971191
Area/4569 Light/18.962499618530273
Area/2763 Light/6.335000038146973
Area/4198 Light/20.952499389648438
Area/5589 Light/14.793749809265137
Area/7475 Light/8.06624984741211
Area/6196 Light/26.78499984741211
Area/2724 Light/-8.507057651842741e+37
Area/843 Light/3.112499952316284
Area/1317 Light/0
Area/108 Light/2.8324999809265137
Area/4714 Light/10.194999694824219
Area/8295 Light/11.918750762939453
Area/3019 Light/5.7699995040893555
Area/1991 Light/11.819999694824219
Area/7780 Light/6.577499866485596
Area/902 Light/0
Area/2287 Light/6.732499599456787
Area/1816 Light/0
Area/3395 Light/31.50749969482422
Area/7342 Light/6.211250305175781
Area/2637 Light/7.809999942779541
Area/2634 Light/11.326250076293945
Area/5408 Light/22.333749771118164
Area/3325 Light/18.581249237060547
Area/8097 Light/2.7387499809265137
Area/8527 Light/3.132499933242798
Area/1433 Light/17.489999771118164
Area/5421 Light/18.96500015258789
Area/4723 Light/42.657501220703125
Area/1802 Light/3.9875001907348633
Area/6176 Light/38.7287483215332
Area/5985 Light/19.889999389648438
Area/6797 Light/12.872499465942383
Area/5454 Light/12.085000038146973
Area/7869 Light/9.138750076293945
Area/1140 Light/10.460000038146973
Area/7107 Light/4.940000057220459
Area/7969 Light/2.0087499618530273
Area/8201 Light/19.791250228881836
Area/3297 Light/16.672500610351562
Area/5039 Light/14.125
Area/4018 Light/6.887500762939453
Area/7354 Light/9.635000228881836
Area/2278 Light/11.382499694824219
Area/982 Light/5.391250133514404
Area/3996 Light/12.186248779296875
Area/5260 Light/19.80500030517578
Area/5952 Light/34.03874969482422
Area/3299 Light/11.86500072479248
Area/805 Light/14.809999465942383
Area/2034 Light/12.662500381469727
Area/1853 Light/3.486250162124634
Area/7017 Light/16.578750610351562
Area/5500 Light/16.69124984741211
Area/31 Light/1.7825000286102295
Area/4796 Light/20.952499389648438
Area/543 Light/5.614999771118164
Area/2322 Light/17.795000076293945
